WI06 TVD02 TVD06 TVD03 PT1000_1 "Master clock"
2667 38.8125 33.5625 38.0625 38.8125 22899.65
2667 38.8125 33.5625 38.125 38.8125 22904.69
2667 38.8125 33.625 38.125 38.8125 22909.73
2667 38.8125 33.5625 38.125 38.75 22914.78
2667 38.8125 33.5625 38.0625 38.75 22919.82
2667 38.8125 33.5625 38.0625 38.75 22924.87
2667 38.8125 33.5625 38.0625 38.8125 22929.92
2667 38.8125 33.5625 38.0625 38.75 22934.97
2667 38.75 33.625 38.0625 38.75 22940.01
2667 38.75 33.5625 38.0625 38.75 22945.06
2667 38.75 33.5625 38.0625 38.75 22950.11
2667 38.8125 33.625 38.0625 38.75 22955.16
2667 38.75 33.5625 38.0625 38.75 22960.2
2667 38.75 33.5625 38.0625 38.75 22965.24
2667 38.75 33.5625 38.0625 38.75 22970.29
2667 38.75 33.5625 38.0625 38.75 22975.4
2667 38.75 33.5625 38.0625 38.75 22980.4
2667 38.75 33.5625 38.0625 38.75 22985.44
2667 38.75 33.5625 38.0625 38.75 22990.48
2667 38.75 33.5625 38.0 38.75 22995.53
2667 38.75 33.5625 38.0 38.75 23000.58
2667 38.75 33.5625 38.0 38.75 23005.63
2667 38.75 33.5625 38.0 38.75 23010.68
2667 38.75 33.5625 38.0 38.75 23015.73
2667 38.75 33.5625 38.0 38.75 23020.77
2667 38.6875 33.5625 38.0 38.6875 23025.82
2667 38.75 33.5 38.0 38.6875 23030.87
2667 38.6875 33.5625 38.0 38.6875 23035.92
2667 38.6875 33.5 38.0 38.6875 23040.95
2667 38.6875 33.5625 38.0 38.6875 23046.0
2667 38.6875 33.5625 38.0 38.625 23051.05
2667 38.6875 33.5 38.0 38.625 23056.1
2667 38.6875 33.5625 38.0 38.6875 23061.14
2667 38.6875 33.5 38.0 38.6875 23066.35
2667 38.6875 33.5 38.0 38.6875 23071.35
2667 38.6875 33.5 37.9375 38.625 23076.35
2667 38.6875 33.5 38.0 38.625 23081.35
2667 38.6875 33.5 37.9375 38.625 23086.38
2667 38.6875 33.5 37.9375 38.625 23091.44
2667 38.6875 33.5 38.0 38.625 23096.49
2667 38.625 33.5 37.9375 38.625 23101.53
2667 38.625 33.5 38.0 38.625 23106.58
2667 38.625 33.5 37.9375 38.625 23111.63
2667 38.625 33.5 37.9375 38.625 23116.67
2667 38.625 33.5 37.9375 38.625 23121.72
2667 38.625 33.5 37.9375 38.625 23126.75
2667 38.625 33.4375 37.9375 38.625 23132.07
2667 38.625 33.4375 37.9375 38.625 23137.12
2667 38.625 33.5 37.9375 38.625 23142.17
2667 38.625 33.5 37.9375 38.625 23147.23
2667 38.625 33.5 37.9375 38.5625 23152.28
2667 38.625 33.5 37.875 38.5625 23157.32
2667 38.625 33.4375 37.9375 38.5625 23162.36
2667 38.625 33.4375 37.9375 38.5625 23167.41
2667 38.625 33.4375 37.9375 38.5625 23172.46
2667 38.625 33.5 37.9375 38.5625 23177.51
2667 38.625 33.4375 37.9375 38.5625 23182.56
2667 38.625 33.4375 37.875 38.5625 23187.61
2667 38.5625 33.4375 37.875 38.5625 23192.65
2667 38.5625 33.5 37.875 38.5625 23197.7
2667 38.5625 33.4375 37.875 38.5625 23202.74
2667 38.5625 33.4375 37.875 38.5625 23207.79
2667 38.5625 33.4375 37.875 38.5625 23212.83
2667 38.5625 33.4375 37.875 38.5625 23217.88
2667 38.5625 33.4375 37.875 38.5625 23222.91
2667 38.5625 33.4375 37.875 38.5625 23227.96
2667 38.5625 33.4375 37.875 38.5625 23233.0
2667 38.5625 33.4375 37.875 38.5625 23238.06
2667 38.5625 33.4375 37.875 38.5 23243.11
2667 38.5625 33.4375 37.875 38.5625 23248.16
2667 38.5625 33.4375 37.875 38.5625 23253.21
2667 38.5625 33.4375 37.875 38.5 23258.26
2667 38.5625 33.4375 37.875 38.5 23263.3
2667 38.5625 33.4375 37.875 38.5 23268.35
2667 38.5625 33.4375 37.8125 38.5 23273.4
2667 38.5 33.4375 37.8125 38.5 23278.46
2667 38.5625 33.4375 37.8125 38.5 23283.5
2667 38.5 33.4375 37.8125 38.5 23288.56
2667 38.5625 33.4375 37.8125 38.5 23293.62
2667 38.5 33.4375 37.8125 38.5 23298.67
2667 38.5 33.4375 37.8125 38.5 23303.72
2667 38.5 33.4375 37.8125 38.5 23308.77
2667 38.5 33.375 37.8125 38.4375 23313.81
2667 38.5 33.375 37.8125 38.5 23318.86
2667 38.5 33.4375 37.8125 38.5 23323.91
2667 38.5 33.375 37.8125 38.5 23328.95
2667 38.5 33.375 37.8125 38.5 23334.0
2667 38.5 33.375 37.8125 38.5 23339.05
2667 38.5 33.375 37.8125 38.5 23344.09
2667 38.5 33.375 37.75 38.4375 23349.13
2667 38.5 33.375 37.75 38.4375 23354.18
2667 38.4375 33.375 37.8125 38.4375 23359.23
2667 38.5 33.375 37.75 38.4375 23364.29
2667 38.5 33.375 37.75 38.4375 23369.33
2667 38.5 33.375 37.75 38.4375 23374.37
2667 38.4375 33.375 37.75 38.4375 23379.42
2667 38.4375 33.375 37.75 38.4375 23384.48
2667 38.4375 33.375 37.75 38.4375 23389.53
2667 38.4375 33.375 37.75 38.4375 23394.58
2667 38.4375 33.375 37.75 38.4375 23399.62
2667 38.4375 33.375 37.75 38.4375 23404.67
2667 38.4375 33.375 37.75 38.4375 23409.72
2667 38.4375 33.375 37.75 38.4375 23414.78
2667 38.4375 33.3125 37.75 38.375 23419.82
2667 38.4375 33.375 37.75 38.375 23424.87
2667 38.4375 33.375 37.6875 38.4375 23429.92
2667 38.4375 33.375 37.75 38.4375 23434.96
2667 38.375 33.3125 37.75 38.375 23440.01
2667 38.4375 33.3125 37.75 38.375 23445.06
2667 38.4375 33.3125 37.6875 38.375 23450.14
2667 38.375 33.3125 37.6875 38.375 23455.19
2667 38.4375 33.3125 37.6875 38.375 23460.23
2667 38.375 33.3125 37.6875 38.375 23465.28
2667 38.375 33.3125 37.6875 38.375 23470.32
2667 38.375 33.3125 37.6875 38.375 23475.4
2667 38.375 33.3125 37.6875 38.375 23480.43
2667 38.375 33.3125 37.6875 38.375 23485.48
2667 38.375 33.3125 37.6875 38.375 23490.53
2667 38.375 33.3125 37.6875 38.375 23495.58
2667 38.375 33.3125 37.6875 38.375 23500.63
2667 38.375 33.3125 37.6875 38.375 23505.68
2667 38.375 33.3125 37.6875 38.375 23510.74
2667 38.375 33.3125 37.6875 38.3125 23515.79
2667 38.375 33.3125 37.6875 38.375 23520.84
2667 38.3125 33.3125 37.6875 38.375 23525.89
2667 38.375 33.3125 37.6875 38.3125 23530.94
2667 38.375 33.3125 37.625 38.375 23535.99
2667 38.375 33.3125 37.6875 38.3125 23541.04
2667 38.3125 33.3125 37.625 38.3125 23546.08
2667 38.3125 33.3125 37.625 38.3125 23551.14
2667 38.3125 33.25 37.625 38.3125 23556.35
2667 38.3125 33.25 37.625 38.3125 23561.35
2667 38.3125 33.3125 37.625 38.25 23566.35
2667 38.3125 33.25 37.625 38.25 23571.35
2667 38.3125 33.25 37.625 38.25 23576.38
2667 38.3125 33.3125 37.625 38.3125 23581.43
2667 38.3125 33.3125 37.625 38.3125 23586.48
2667 38.3125 33.25 37.625 38.25 23591.51
2667 38.3125 33.25 37.625 38.25 23596.56
2667 38.3125 33.25 37.625 38.25 23601.61
2667 38.3125 33.3125 37.625 38.25 23606.66
2667 38.3125 33.25 37.625 38.25 23611.69
2667 38.25 33.25 37.5625 38.25 23616.95
2667 38.3125 33.3125 37.625 38.25 23621.99
2667 38.25 33.25 37.625 38.25 23627.05
2667 38.25 33.25 37.625 38.25 23632.1
2667 38.25 33.25 37.5625 38.25 23637.14
2667 38.25 33.25 37.5625 38.25 23642.19
2667 38.25 33.25 37.625 38.25 23647.24
2667 38.25 33.25 37.5625 38.1875 23652.28
2667 38.25 33.25 37.5625 38.25 23657.33
2667 38.25 33.25 37.5625 38.25 23662.38
2667 38.25 33.25 37.5625 38.1875 23667.43
2667 38.25 33.25 37.5625 38.1875 23672.47
2667 38.25 33.25 37.5625 38.1875 23677.52
2667 38.25 33.25 37.5625 38.1875 23682.57
2667 38.25 33.25 37.5625 38.1875 23687.62
2667 38.1875 33.25 37.5625 38.1875 23692.66
2667 38.25 33.25 37.5625 38.1875 23697.71
2667 38.25 33.25 37.5625 38.1875 23702.76
2667 38.25 33.1875 37.5625 38.1875 23707.81
2667 38.25 33.25 37.5 38.1875 23712.86
2667 38.1875 33.25 37.5625 38.1875 23717.91
2667 38.1875 33.25 37.5625 38.1875 23722.95
2667 38.1875 33.1875 37.5 38.1875 23728.0
2667 38.1875 33.1875 37.5625 38.1875 23733.06
2667 38.1875 33.1875 37.5 38.1875 23738.15
2667 38.1875 33.1875 37.5 38.1875 23743.18
2667 38.1875 33.1875 37.5625 38.125 23748.23
2667 38.1875 33.1875 37.5 38.1875 23753.28
2667 38.1875 33.25 37.5 38.1875 23758.32
2667 38.1875 33.1875 37.5 38.1875 23763.37
2667 38.1875 33.1875 37.5 38.1875 23768.42
2667 38.1875 33.25 37.5 38.125 23773.47
2667 38.1875 33.1875 37.5 38.1875 23778.52
2667 38.1875 33.1875 37.5 38.125 23783.57
2667 38.1875 33.1875 37.5 38.125 23788.62
2667 38.1875 33.1875 37.5 38.125 23793.67
2667 38.1875 33.1875 37.5 38.125 23798.72
2667 38.125 33.125 37.5 38.125 23803.76
2667 38.1875 33.125 37.5 38.125 23808.81
2667 38.1875 33.1875 37.5 38.125 23813.85
2667 38.125 33.1875 37.5 38.125 23818.9
2667 38.125 33.1875 37.4375 38.125 23823.95
2667 38.125 33.125 37.4375 38.125 23828.99
2667 38.125 33.1875 37.4375 38.125 23834.03
2667 38.125 33.1875 37.4375 38.125 23839.08
2667 38.125 33.1875 37.4375 38.125 23844.12
2667 38.125 33.125 37.4375 38.125 23849.17
2667 38.125 33.1875 37.4375 38.125 23854.23
2667 38.125 33.125 37.4375 38.125 23859.28
2667 38.125 33.125 37.4375 38.125 23864.32
2667 38.125 33.125 37.4375 38.125 23869.37
2667 38.125 33.125 37.4375 38.125 23874.42
2667 38.125 33.1875 37.4375 38.125 23879.46
2667 38.125 33.1875 37.4375 38.0625 23884.51
2667 38.125 33.125 37.4375 38.0625 23889.56
2667 38.0625 33.125 37.375 38.0625 23894.6
2667 38.125 33.125 37.375 38.0625 23899.66
2667 38.0625 33.125 37.4375 38.0625 23904.71
2667 38.0625 33.125 37.4375 38.0625 23909.76
2667 38.0625 33.125 37.4375 38.0625 23914.81
2667 38.0625 33.125 37.375 38.0625 23919.85
2667 38.0625 33.0625 37.375 38.0625 23924.9
2667 38.0625 33.125 37.375 38.0625 23929.95
2667 38.0625 33.125 37.375 38.0625 23935.0
2667 38.0625 33.0625 37.375 38.0625 23940.06
2667 38.0625 33.125 37.375 38.0625 23945.11
2667 38.0625 33.125 37.375 38.0625 23950.15
2667 38.0625 33.125 37.375 38.0625 23955.2
2667 38.0625 33.125 37.375 38.0 23960.24
2667 38.0625 33.125 37.375 38.0625 23965.29
2667 38.0625 33.125 37.375 38.0 23970.4
2667 38.0 33.125 37.375 38.0 23975.4
2667 38.0625 33.0625 37.375 38.0 23980.42
2667 38.0625 33.0625 37.375 38.0 23985.47
2667 38.0 33.125 37.375 38.0 23990.52
2667 38.0625 33.125 37.375 38.0 23995.56
2667 38.0 33.125 37.375 38.0 24000.6
2667 38.0625 33.125 37.3125 38.0 24005.65
2667 38.0 33.0625 37.3125 38.0 24010.69
2667 38.0 33.0625 37.375 38.0 24015.74
2667 38.0 33.0625 37.3125 38.0 24020.79
2667 38.0 33.0625 37.375 38.0 24025.85
2667 38.0 33.0625 37.3125 38.0 24030.9
2667 38.0 33.0625 37.3125 38.0 24035.95
2667 38.0 33.0625 37.3125 38.0 24041.0
2667 38.0 33.0625 37.3125 37.9375 24046.05
2667 38.0 33.0625 37.3125 38.0 24051.11
2667 38.0 33.0625 37.3125 38.0 24056.35
2667 38.0 33.0625 37.3125 37.9375 24061.35
2667 38.0 33.0625 37.3125 37.9375 24066.35
2667 38.0 33.0625 37.3125 37.9375 24071.46
2667 38.0 33.0625 37.3125 38.0 24076.5
2667 37.9375 33.0625 37.3125 37.9375 24081.54
2667 37.9375 33.0625 37.3125 37.9375 24086.59
2667 37.9375 33.0625 37.3125 37.9375 24091.64
2667 37.9375 33.0 37.3125 37.9375 24096.7
2667 37.9375 33.0 37.25 37.9375 24101.75
2667 37.9375 33.0 37.25 37.9375 24106.78
2667 37.9375 33.0 37.25 37.9375 24111.84
2667 37.9375 33.0 37.3125 37.9375 24116.88
2667 37.9375 33.0 37.25 37.9375 24121.93
2667 37.9375 33.0 37.25 37.875 24126.98
2667 37.9375 33.0 37.25 37.9375 24132.02
2667 37.9375 33.0 37.25 37.875 24137.07
2667 37.9375 33.0 37.25 37.875 24142.11
2667 37.9375 33.0 37.25 37.875 24147.16
2667 37.9375 33.0 37.25 37.875 24152.2
2667 37.9375 33.0 37.25 37.875 24157.25
2667 37.9375 33.0 37.25 37.875 24162.3
2667 37.9375 33.0 37.25 37.875 24167.36
2667 37.875 33.0 37.25 37.875 24172.41
2667 37.875 33.0 37.25 37.875 24177.45
2667 37.875 33.0 37.25 37.875 24182.51
2667 37.875 33.0 37.25 37.875 24187.55
2667 37.875 33.0 37.25 37.875 24192.6
2667 37.875 33.0 37.25 37.875 24197.66
2667 37.875 33.0 37.25 37.8125 24202.7
2667 37.875 33.0 37.1875 37.8125 24207.74
2667 37.875 32.9375 37.25 37.875 24212.79
2667 37.875 33.0 37.1875 37.8125 24217.84
2667 37.875 33.0 37.1875 37.8125 24222.88
2667 37.875 32.9375 37.1875 37.875 24227.93
2667 37.875 32.9375 37.1875 37.8125 24232.98
2667 37.875 33.0 37.25 37.8125 24238.03
2667 37.875 32.9375 37.1875 37.8125 24243.07
2667 37.8125 32.9375 37.1875 37.8125 24248.12
2667 37.875 32.9375 37.1875 37.8125 24253.16
2667 37.8125 32.9375 37.1875 37.8125 24258.21
2667 37.8125 32.9375 37.1875 37.8125 24263.27
2667 37.875 32.9375 37.1875 37.8125 24268.31
2667 37.8125 33.0 37.1875 37.8125 24273.36
2667 37.8125 33.0 37.1875 37.8125 24278.41
2667 37.875 33.0 37.125 37.8125 24283.45
2667 37.8125 33.0 37.1875 37.8125 24288.5
2667 37.8125 32.9375 37.125 37.8125 24293.55
2667 37.8125 32.9375 37.1875 37.8125 24298.6
2667 37.8125 32.9375 37.125 37.8125 24303.65
2667 37.8125 33.0 37.125 37.75 24308.7
2667 37.8125 32.9375 37.1875 37.75 24313.77
2667 37.8125 32.9375 37.125 37.75 24318.82
2667 37.8125 32.9375 37.125 37.75 24323.87
2667 37.8125 32.9375 37.1875 37.75 24328.92
2667 37.8125 32.9375 37.125 37.75 24333.98
2667 37.75 32.9375 37.125 37.75 24339.03
2667 37.8125 32.9375 37.125 37.75 24344.08
2667 37.75 32.9375 37.125 37.75 24349.13
2667 37.75 32.9375 37.125 37.75 24354.18
2667 37.8125 32.875 37.125 37.75 24359.22
2667 37.8125 32.9375 37.125 37.75 24364.26
2667 37.8125 32.9375 37.125 37.75 24369.3
2667 37.75 32.9375 37.125 37.75 24374.35
2667 37.75 32.9375 37.125 37.75 24379.4
2667 37.75 32.9375 37.125 37.75 24384.45
2667 37.75 32.9375 37.125 37.75 24389.5
2667 37.75 32.875 37.125 37.75 24394.55
2667 37.75 32.875 37.0625 37.75 24399.6
2667 37.75 32.9375 37.0625 37.75 24404.65
2667 37.75 32.875 37.0625 37.75 24409.69
2667 37.75 32.9375 37.0625 37.6875 24414.75
2667 37.75 32.875 37.0625 37.75 24419.81
2667 37.75 32.875 37.0625 37.6875 24424.85
2667 37.6875 32.875 37.0625 37.6875 24429.9
2667 37.6875 32.875 37.0625 37.75 24434.95
2667 37.75 32.875 37.0625 37.6875 24440.0
2667 37.75 32.875 37.0625 37.6875 24445.04
2667 37.6875 32.875 37.0625 37.6875 24450.09
2667 37.6875 32.875 37.0625 37.6875 24455.14
2667 37.6875 32.875 37.0625 37.6875 24460.18
2667 37.6875 32.9375 37.0625 37.6875 24465.23
2667 37.6875 32.875 37.0625 37.6875 24470.28
2667 37.6875 32.875 37.0625 37.6875 24475.33
2667 37.6875 32.875 37.0625 37.6875 24480.4
2667 37.6875 32.875 37.0625 37.6875 24485.42
2667 37.6875 32.875 37.0625 37.6875 24490.47
2667 37.6875 32.875 37.0 37.6875 24495.52
2667 37.6875 32.875 37.0 37.6875 24500.57
2667 37.6875 32.875 37.0 37.6875 24505.62
2667 37.6875 32.875 37.0625 37.6875 24510.67
2667 37.6875 32.875 37.0 37.6875 24515.71
2667 37.625 32.875 37.0 37.625 24520.77
2667 37.6875 32.875 37.0625 37.6875 24525.81
2667 37.6875 32.875 37.0 37.625 24530.87
2667 37.625 32.875 37.0 37.625 24535.9
2667 37.625 32.875 37.0 37.625 24540.95
2667 37.6875 32.875 37.0 37.625 24545.98
2667 37.625 32.875 37.0 37.625 24551.04
2667 37.625 32.875 37.0 37.625 24556.09
2667 37.625 32.875 37.0 37.625 24561.14
2667 37.625 32.875 37.0 37.625 24566.35
2667 37.625 32.875 37.0 37.625 24571.35
2667 37.625 32.875 37.0 37.625 24576.35
2667 37.625 32.875 36.9375 37.625 24581.35
2667 37.625 32.875 37.0 37.625 24586.39
2667 37.625 32.8125 37.0 37.625 24591.43
2667 37.625 32.875 37.0 37.625 24596.48
2667 37.625 32.8125 36.9375 37.625 24601.53
2667 37.625 32.875 36.9375 37.625 24606.58
2667 37.625 32.875 36.9375 37.625 24611.63
2667 37.625 32.8125 36.9375 37.625 24616.67
2667 37.5625 32.875 36.9375 37.625 24621.72
2667 37.625 32.875 36.9375 37.625 24626.77
2667 37.5625 32.875 36.9375 37.5625 24631.82
2667 37.5625 32.8125 36.9375 37.5625 24636.86
2667 37.5625 32.8125 36.9375 37.5625 24641.91
2667 37.5625 32.8125 36.9375 37.5625 24646.95
2667 37.5625 32.8125 36.9375 37.5625 24652.0
2667 37.5625 32.8125 36.9375 37.5625 24657.05
2667 37.5625 32.875 36.9375 37.5625 24662.09
2667 37.5625 32.8125 36.9375 37.5625 24667.14
2667 37.5625 32.8125 36.9375 37.5625 24672.18
2667 37.5625 32.8125 36.9375 37.5625 24677.23
2667 37.5625 32.8125 36.9375 37.5625 24682.28
2667 37.5625 32.8125 36.9375 37.5625 24687.33
2667 37.5625 32.8125 36.9375 37.5625 24692.38
2667 37.5625 32.8125 36.9375 37.5625 24697.42
2667 37.5 32.8125 36.875 37.5625 24702.47
2667 37.5625 32.8125 36.9375 37.5625 24707.52
2667 37.5625 32.8125 36.875 37.5625 24712.57
2667 37.5 32.8125 36.875 37.5625 24717.6
2667 37.5 32.8125 36.875 37.5625 24722.79
2667 37.5 32.8125 36.875 37.5625 24727.84
2667 37.5 32.8125 36.875 37.5 24732.89
2667 37.5 32.8125 36.875 37.5 24737.94
2667 37.5 32.8125 36.875 37.5 24742.99
2667 37.5 32.8125 36.875 37.5 24748.02
2667 37.5 32.8125 36.875 37.4375 24753.08
2667 37.5 32.8125 36.875 37.4375 24758.13
2667 37.5 32.8125 36.875 37.5 24763.18
2667 37.5 32.8125 36.875 37.5 24768.22
2667 37.5 32.8125 36.875 37.5 24773.27
2667 37.5 32.8125 36.875 37.5 24778.33
2667 37.5 32.75 36.8125 37.4375 24783.37
2667 37.5 32.75 36.875 37.4375 24788.43
2667 37.5 32.75 36.875 37.4375 24793.47
2667 37.5 32.75 36.8125 37.5 24798.5
2667 37.5 32.75 36.8125 37.4375 24803.56
2667 37.4375 32.8125 36.8125 37.4375 24808.6
2667 37.4375 32.8125 36.8125 37.4375 24813.65
2667 37.5 32.8125 36.8125 37.4375 24818.68
2667 37.4375 32.75 36.8125 37.4375 24823.73
2667 37.4375 32.75 36.8125 37.4375 24828.78
2667 37.5 32.8125 36.8125 37.4375 24833.83
2667 37.4375 32.8125 36.8125 37.4375 24839.03
2667 37.4375 32.75 36.8125 37.4375 24844.06
2667 37.4375 32.75 36.8125 37.4375 24849.11
2667 37.4375 32.75 36.8125 37.4375 24854.15
2667 37.4375 32.75 36.8125 37.375 24859.2
2667 37.4375 32.75 36.8125 37.4375 24864.25
2667 37.4375 32.75 36.8125 37.4375 24869.29
2667 37.4375 32.75 36.8125 37.375 24874.36
2667 37.4375 32.75 36.8125 37.375 24879.42
2667 37.4375 32.75 36.75 37.375 24884.46
2667 37.4375 32.75 36.8125 37.375 24889.52
2667 37.4375 32.75 36.75 37.375 24894.57
2667 37.4375 32.75 36.75 37.375 24899.62
2667 37.375 32.75 36.75 37.375 24904.67
2667 37.375 32.75 36.75 37.375 24909.72
2667 37.375 32.75 36.75 37.375 24914.76
2667 37.375 32.75 36.75 37.375 24919.81
2667 37.375 32.75 36.75 37.375 24924.86
2667 37.375 32.75 36.75 37.375 24929.91
2667 37.375 32.75 36.75 37.375 24934.95
2667 37.375 32.75 36.75 37.375 24940.0
2667 37.375 32.75 36.6875 37.375 24945.05
2667 37.375 32.75 36.75 37.375 24950.09
2667 37.375 32.75 36.75 37.375 24955.13
2667 37.375 32.6875 36.75 37.375 24960.17
2667 37.375 32.75 36.75 37.375 24965.22
2667 37.375 32.6875 36.6875 37.375 24970.27
2667 37.375 32.6875 36.75 37.3125 24975.31
2667 37.375 32.6875 36.6875 37.3125 24980.41
2667 37.375 32.75 36.75 37.3125 24985.41
2667 37.375 32.6875 36.6875 37.3125 24990.45
2667 37.375 32.6875 36.6875 37.375 24995.49
2667 37.3125 32.6875 36.6875 37.375 25000.54
2667 37.375 32.6875 36.6875 37.3125 25005.72
2667 37.3125 32.6875 36.6875 37.3125 25010.76
2667 37.3125 32.6875 36.6875 37.375 25015.8
2667 37.3125 32.6875 36.6875 37.3125 25020.84
2667 37.3125 32.6875 36.6875 37.3125 25025.89
2667 37.3125 32.6875 36.6875 37.3125 25030.94
2667 37.3125 32.6875 36.6875 37.3125 25035.99
2667 37.3125 32.6875 36.6875 37.3125 25041.04
2667 37.3125 32.6875 36.6875 37.3125 25046.08
2667 37.3125 32.6875 36.6875 37.3125 25051.13
2667 37.3125 32.6875 36.6875 37.3125 25056.35
2667 37.3125 32.6875 36.625 37.3125 25061.35
2667 37.3125 32.6875 36.625 37.3125 25066.35
2667 37.3125 32.625 36.6875 37.25 25071.35
2667 37.3125 32.6875 36.6875 37.3125 25076.36
2667 37.3125 32.6875 36.6875 37.25 25081.4
2667 37.25 32.6875 36.6875 37.3125 25086.45
2667 37.25 32.625 36.625 37.3125 25091.49
2667 37.25 32.6875 36.625 37.25 25096.54
2667 37.25 32.6875 36.625 37.25 25101.58
2667 37.25 32.6875 36.625 37.25 25106.63
2667 37.25 32.6875 36.625 37.25 25111.67
2667 37.25 32.625 36.625 37.25 25116.71
2667 37.25 32.6875 36.625 37.25 25121.76
2667 37.25 32.625 36.625 37.25 25126.8
2667 37.25 32.625 36.625 37.25 25131.86
2667 37.25 32.625 36.625 37.25 25136.89
2667 37.25 32.625 36.625 37.25 25141.94
2667 37.25 32.625 36.625 37.25 25146.99
2667 37.25 32.625 36.625 37.25 25152.05
2667 37.25 32.625 36.625 37.25 25157.1
2667 37.25 32.625 36.625 37.25 25162.14
2667 37.25 32.625 36.625 37.25 25167.19
2667 37.25 32.625 36.625 37.1875 25172.24
2667 37.25 32.625 36.625 37.25 25177.29
2667 37.1875 32.625 36.625 37.25 25182.34
2667 37.1875 32.625 36.625 37.1875 25187.38
2667 37.1875 32.625 36.5625 37.25 25192.43
2667 37.1875 32.625 36.5625 37.25 25197.48
2667 37.25 32.625 36.625 37.25 25202.52
2667 37.1875 32.625 36.5625 37.1875 25207.57
2667 37.1875 32.625 36.5625 37.1875 25212.62
2667 37.1875 32.625 36.5625 37.25 25217.67
2667 37.1875 32.625 36.5625 37.1875 25222.72
2667 37.1875 32.625 36.5625 37.1875 25227.77
2667 37.1875 32.625 36.5625 37.1875 25232.82
2667 37.1875 32.625 36.5625 37.1875 25237.9
2667 37.1875 32.625 36.5625 37.1875 25242.94
2667 37.1875 32.5625 36.5625 37.1875 25247.99
2667 37.1875 32.625 36.5625 37.1875 25253.04
2667 37.1875 32.625 36.5625 37.1875 25258.09
2667 37.1875 32.625 36.5625 37.1875 25263.13
2667 37.125 32.625 36.5625 37.1875 25268.18
2667 37.1875 32.625 36.5625 37.1875 25273.23
2667 37.125 32.625 36.5625 37.1875 25278.28
2667 37.125 32.625 36.5625 37.125 25283.33
2667 37.125 32.625 36.5625 37.1875 25288.38
2667 37.125 32.625 36.5625 37.125 25293.43
2667 37.1875 32.5625 36.5 37.1875 25298.48
2667 37.125 32.5625 36.5 37.125 25303.53
2667 37.125 32.5625 36.5 37.125 25308.58
2667 37.125 32.5625 36.5 37.125 25313.63
2667 37.125 32.5625 36.5 37.125 25318.68
2667 37.125 32.5625 36.5 37.125 25323.73
2667 37.125 32.5625 36.5 37.125 25328.77
2667 37.125 32.5625 36.5 37.0625 25333.81
2667 37.125 32.5625 36.5 37.125 25338.86
2667 37.125 32.625 36.5 37.125 25343.91
2667 37.125 32.5625 36.5 37.0625 25348.96
2667 37.125 32.5625 36.5 37.125 25354.01
2667 37.0625 32.5625 36.5 37.125 25359.06
2667 37.125 32.5625 36.5 37.0625 25364.11
2667 37.0625 32.625 36.5 37.0625 25369.16
2667 37.125 32.5625 36.5 37.0625 25374.21
2667 37.125 32.5625 36.5 37.0625 25379.26
2667 37.0625 32.5625 36.4375 37.0625 25384.31
2667 37.0625 32.5625 36.4375 37.0625 25389.36
2667 37.125 32.5625 36.5 37.0625 25394.4
2667 37.0625 32.5625 36.5 37.0625 25399.45
2667 37.0625 32.5625 36.4375 37.0625 25404.49
2667 37.0625 32.5625 36.5 37.0625 25409.55
2667 37.0625 32.5625 36.4375 37.0625 25414.59
2667 37.0625 32.5 36.5 37.0625 25419.64
2667 37.0625 32.5625 36.4375 37.0625 25424.69
2667 37.0625 32.5625 36.4375 37.0625 25429.74
2667 37.0625 32.5625 36.4375 37.0625 25434.79
2667 37.0625 32.5 36.4375 37.0625 25439.84
2667 37.0625 32.5 36.4375 37.0625 25444.89
2667 37.0625 32.5 36.4375 37.0 25449.93
2667 37.0625 32.5 36.4375 37.0 25454.97
2667 37.0625 32.5 36.4375 37.0 25460.03
2667 37.0625 32.5 36.4375 37.0 25465.08
2667 37.0625 32.5 36.4375 37.0 25470.12
2667 37.0625 32.5 36.4375 37.0 25475.25
2667 37.0 32.5 36.4375 37.0 25480.29
2667 37.0 32.5 36.4375 37.0 25485.4
2667 37.0625 32.5 36.4375 37.0 25490.4
2667 37.0 32.5 36.4375 37.0 25495.43
2667 37.0 32.5 36.4375 37.0 25500.46
2667 37.0 32.5 36.4375 37.0 25505.52
2667 37.0 32.5 36.4375 37.0 25510.56
2667 37.0 32.5 36.375 37.0 25515.61
2667 37.0 32.5 36.375 37.0 25520.65
2667 37.0 32.5 36.375 37.0 25525.7
2667 37.0 32.4375 36.375 37.0 25530.75
2667 37.0 32.5 36.4375 37.0 25535.81
2667 37.0 32.4375 36.375 36.9375 25540.85
2667 37.0 32.5 36.375 36.9375 25545.9
2667 37.0 32.5 36.375 37.0 25550.95
2667 37.0 32.4375 36.375 37.0 25556.0
2667 37.0 32.4375 36.375 36.9375 25561.04
2667 37.0 32.5 36.375 37.0 25566.09
2667 37.0 32.5 36.3125 36.9375 25571.14
2667 36.9375 32.4375 36.375 36.9375 25576.35
2667 36.9375 32.5 36.375 36.9375 25581.35
2667 36.9375 32.4375 36.375 36.9375 25586.35
2667 36.9375 32.4375 36.375 36.9375 25591.35
2667 36.9375 32.4375 36.375 36.9375 25596.37
2667 36.9375 32.4375 36.3125 36.9375 25601.42
2667 36.9375 32.4375 36.375 36.9375 25606.48
2667 36.9375 32.4375 36.3125 36.9375 25611.53
