WI06 TVD02 TVD06 PT1000_1 "Master clock"
5643 26.8125 26.8125 26.6875 26.875 81269.23
5643 26.75 26.875 26.6875 26.875 81274.29
5643 26.75 26.875 26.6875 26.8125 81279.33
5643 26.75 26.875 26.6875 26.875 81284.38
5643 26.8125 26.8125 26.6875 26.875 81289.43
5643 26.8125 26.875 26.6875 26.875 81294.48
5643 26.75 26.875 26.6875 26.875 81299.52
5643 26.75 26.8125 26.6875 26.8125 81304.56
5643 26.75 26.8125 26.6875 26.875 81309.61
5643 26.75 26.8125 26.6875 26.875 81314.66
5643 26.75 26.875 26.6875 26.875 81319.71
5643 26.75 26.8125 26.6875 26.8125 81324.76
5643 26.8125 26.8125 26.6875 26.875 81329.8
5643 26.75 26.875 26.6875 26.875 81334.86
5643 26.75 26.8125 26.6875 26.8125 81339.91
5643 26.75 26.8125 26.6875 26.8125 81344.95
5643 26.75 26.8125 26.6875 26.875 81350.0
5643 26.75 26.8125 26.6875 26.8125 81355.05
5643 26.75 26.8125 26.6875 26.8125 81360.11
5643 26.75 26.8125 26.6875 26.8125 81365.16
5643 26.75 26.8125 26.6875 26.875 81370.19
5643 26.75 26.875 26.6875 26.8125 81375.24
5643 26.8125 26.8125 26.6875 26.875 81380.28
5643 26.75 26.875 26.6875 26.8125 81385.34
5643 26.75 26.8125 26.6875 26.875 81390.38
5643 26.75 26.8125 26.625 26.8125 81395.43
5643 26.75 26.8125 26.6875 26.8125 81400.49
5643 26.75 26.8125 26.625 26.8125 81405.55
5643 26.75 26.8125 26.6875 26.8125 81410.6
5643 26.75 26.8125 26.6875 26.8125 81415.65
5643 26.75 26.8125 26.6875 26.8125 81420.7
5643 26.75 26.8125 26.6875 26.8125 81425.74
5643 26.75 26.8125 26.625 26.8125 81430.78
5643 26.75 26.8125 26.625 26.8125 81435.83
5643 26.75 26.8125 26.625 26.8125 81440.89
5643 26.75 26.8125 26.6875 26.8125 81445.93
5643 26.75 26.8125 26.6875 26.8125 81450.98
5643 26.75 26.8125 26.6875 26.8125 81456.01
5643 26.75 26.8125 26.625 26.8125 81461.06
5643 26.75 26.8125 26.625 26.8125 81466.11
5643 26.75 26.8125 26.625 26.8125 81471.15
5643 26.75 26.8125 26.625 26.8125 81476.19
5643 26.75 26.8125 26.625 26.8125 81481.29
5643 26.75 26.8125 26.625 26.8125 81486.29
5643 26.75 26.8125 26.625 26.8125 81491.33
5643 26.75 26.8125 26.625 26.8125 81496.37
5643 26.75 26.8125 26.625 26.8125 81501.42
5643 26.75 26.8125 26.625 26.8125 81506.47
5643 26.75 26.8125 26.625 26.8125 81511.51
5643 26.75 26.8125 26.625 26.8125 81516.56
5643 26.75 26.8125 26.625 26.8125 81521.61
5643 26.75 26.8125 26.625 26.8125 81526.66
5643 26.75 26.8125 26.625 26.8125 81531.71
5643 26.75 26.8125 26.625 26.8125 81536.75
5643 26.75 26.8125 26.625 26.8125 81541.8
5643 26.6875 26.8125 26.625 26.8125 81546.85
5643 26.75 26.8125 26.625 26.8125 81551.9
5643 26.75 26.8125 26.625 26.8125 81556.96
5643 26.75 26.8125 26.625 26.8125 81562.01
5643 26.75 26.8125 26.625 26.8125 81567.04
5643 26.75 26.8125 26.625 26.8125 81572.24
5643 26.75 26.75 26.625 26.8125 81577.24
5643 26.6875 26.8125 26.625 26.8125 81582.24
5643 26.75 26.8125 26.625 26.8125 81587.24
5643 26.75 26.8125 26.625 26.8125 81592.28
5643 26.75 26.8125 26.625 26.8125 81597.33
5643 26.75 26.8125 26.625 26.8125 81602.38
5643 26.75 26.8125 26.625 26.8125 81607.43
5643 26.75 26.8125 26.625 26.8125 81612.48
5643 26.75 26.75 26.625 26.8125 81617.53
5643 26.6875 26.75 26.625 26.8125 81622.58
5643 26.75 26.8125 26.625 26.8125 81627.64
5643 26.75 26.8125 26.625 26.8125 81632.69
5643 26.6875 26.8125 26.625 26.8125 81637.74
5643 26.6875 26.8125 26.625 26.8125 81642.78
5643 26.6875 26.75 26.625 26.8125 81647.83
5643 26.6875 26.8125 26.625 26.8125 81652.88
5643 26.6875 26.8125 26.625 26.8125 81657.92
5643 26.6875 26.8125 26.625 26.8125 81662.97
5643 26.6875 26.75 26.625 26.8125 81668.02
5643 26.6875 26.75 26.625 26.8125 81673.07
5643 26.6875 26.75 26.625 26.8125 81678.12
5643 26.6875 26.75 26.625 26.8125 81683.17
5643 26.6875 26.8125 26.625 26.8125 81688.22
5643 26.6875 26.8125 26.625 26.8125 81693.26
5643 26.75 26.8125 26.625 26.75 81698.31
5643 26.6875 26.75 26.625 26.75 81703.37
5643 26.6875 26.8125 26.625 26.75 81708.4
5643 26.6875 26.75 26.625 26.8125 81713.45
5643 26.6875 26.75 26.625 26.8125 81718.5
5643 26.75 26.75 26.625 26.75 81723.54
5643 26.6875 26.75 26.625 26.75 81728.57
5643 26.6875 26.75 26.625 26.75 81733.62
5643 26.6875 26.8125 26.625 26.75 81738.67
5643 26.6875 26.75 26.625 26.8125 81743.72
5643 26.6875 26.75 26.5625 26.75 81748.76
5643 26.6875 26.75 26.625 26.8125 81753.81
5643 26.6875 26.8125 26.625 26.75 81758.87
5643 26.6875 26.75 26.625 26.75 81763.9
5643 26.6875 26.75 26.625 26.8125 81768.95
5643 26.6875 26.75 26.625 26.8125 81774.0
5643 26.6875 26.75 26.5625 26.8125 81779.04
5643 26.6875 26.75 26.625 26.75 81784.09
5643 26.6875 26.75 26.5625 26.8125 81789.14
5643 26.6875 26.75 26.5625 26.75 81794.19
5643 26.6875 26.75 26.5625 26.75 81799.24
5643 26.6875 26.75 26.625 26.75 81804.28
5643 26.6875 26.75 26.5625 26.75 81809.33
5643 26.6875 26.75 26.5625 26.8125 81814.38
5643 26.6875 26.75 26.625 26.75 81819.43
5643 26.6875 26.75 26.625 26.75 81824.47
5643 26.6875 26.75 26.5625 26.75 81829.52
5643 26.6875 26.75 26.5625 26.75 81834.6
5643 26.6875 26.75 26.5625 26.75 81839.65
5643 26.6875 26.75 26.5625 26.75 81844.7
5643 26.6875 26.75 26.5625 26.75 81849.75
5643 26.6875 26.75 26.5625 26.75 81854.79
5643 26.6875 26.75 26.5625 26.75 81859.84
5643 26.6875 26.75 26.5625 26.75 81864.89
5643 26.6875 26.75 26.625 26.75 81869.96
5643 26.6875 26.75 26.5625 26.75 81875.03
5643 26.6875 26.75 26.5625 26.6875 81880.21
5643 26.6875 26.75 26.5625 26.75 81885.25
5643 26.6875 26.75 26.5625 26.75 81890.33
5643 26.6875 26.75 26.5625 26.8125 81895.38
5643 26.6875 26.75 26.5625 26.75 81900.43
5643 26.6875 26.75 26.625 26.6875 81905.48
5643 26.6875 26.75 26.5625 26.75 81910.53
5643 26.6875 26.75 26.5625 26.6875 81915.58
5643 26.6875 26.75 26.5625 26.75 81920.62
5643 26.6875 26.6875 26.5625 26.75 81925.67
5643 26.625 26.75 26.5625 26.6875 81930.72
5643 26.6875 26.75 26.5625 26.6875 81935.77
5643 26.6875 26.6875 26.5625 26.6875 81940.82
5643 26.6875 26.75 26.5625 26.75 81945.85
5643 26.6875 26.75 26.5625 26.6875 81950.9
5643 26.6875 26.75 26.5625 26.75 81955.94
5643 26.6875 26.75 26.5625 26.75 81960.99
5643 26.6875 26.75 26.5625 26.75 81966.04
5643 26.6875 26.75 26.5625 26.6875 81971.09
5643 26.6875 26.75 26.5625 26.6875 81976.13
5643 26.6875 26.6875 26.5625 26.6875 81981.31
5643 26.625 26.6875 26.5625 26.6875 81986.36
5643 26.625 26.6875 26.5625 26.75 81991.41
5643 26.6875 26.75 26.5625 26.6875 81996.44
5643 26.6875 26.75 26.5625 26.6875 82001.49
5643 26.6875 26.6875 26.5625 26.6875 82006.54
5643 26.6875 26.6875 26.5625 26.6875 82011.6
5643 26.625 26.6875 26.5625 26.75 82016.64
5643 26.625 26.75 26.5625 26.6875 82021.69
5643 26.6875 26.75 26.5625 26.6875 82026.75
5643 26.625 26.6875 26.5625 26.6875 82031.8
5643 26.6875 26.75 26.5625 26.6875 82036.85
5643 26.625 26.75 26.5625 26.6875 82041.92
5643 26.6875 26.75 26.5625 26.6875 82046.96
5643 26.6875 26.6875 26.5625 26.6875 82052.01
5643 26.625 26.6875 26.5625 26.6875 82057.24
5643 26.6875 26.6875 26.5625 26.6875 82062.24
5643 26.625 26.75 26.5625 26.6875 82067.24
5643 26.625 26.75 26.5625 26.6875 82072.24
5643 26.625 26.75 26.5625 26.6875 82077.26
5643 26.625 26.75 26.5625 26.6875 82082.3
5643 26.625 26.6875 26.5625 26.75 82087.34
5643 26.625 26.75 26.5625 26.6875 82092.39
5643 26.625 26.6875 26.5625 26.6875 82097.44
5643 26.625 26.75 26.5625 26.6875 82102.49
5643 26.625 26.6875 26.5625 26.6875 82107.54
5643 26.625 26.6875 26.5625 26.6875 82112.59
5643 26.625 26.75 26.5625 26.6875 82117.64
5643 26.625 26.6875 26.5625 26.6875 82122.69
5643 26.625 26.6875 26.5625 26.6875 82127.74
5643 26.625 26.6875 26.5625 26.6875 82132.79
5643 26.625 26.6875 26.5625 26.6875 82137.83
5643 26.625 26.75 26.5625 26.6875 82142.88
5643 26.625 26.6875 26.5625 26.6875 82147.95
5643 26.625 26.6875 26.5 26.6875 82152.99
5643 26.625 26.6875 26.5625 26.6875 82158.04
5643 26.625 26.6875 26.5625 26.6875 82163.1
5643 26.625 26.6875 26.5625 26.6875 82168.15
5643 26.625 26.6875 26.5 26.6875 82173.2
5643 26.625 26.6875 26.5625 26.6875 82178.25
5643 26.625 26.6875 26.5625 26.6875 82183.29
5643 26.625 26.6875 26.5 26.6875 82188.35
5643 26.625 26.6875 26.5 26.6875 82193.4
5643 26.625 26.6875 26.5625 26.6875 82198.47
5643 26.625 26.6875 26.5625 26.6875 82203.52
5643 26.625 26.6875 26.5625 26.6875 82208.56
5643 26.625 26.6875 26.5 26.6875 82213.61
5643 26.625 26.6875 26.5625 26.6875 82218.66
5643 26.625 26.6875 26.5 26.6875 82223.72
5643 26.625 26.6875 26.5 26.6875 82228.78
5643 26.625 26.6875 26.5625 26.6875 82233.83
5643 26.625 26.6875 26.5 26.6875 82238.87
5643 26.625 26.6875 26.5 26.6875 82243.93
5643 26.625 26.6875 26.5 26.6875 82248.97
5643 26.625 26.6875 26.5 26.6875 82254.02
5643 26.625 26.6875 26.5 26.6875 82259.05
5643 26.625 26.6875 26.5 26.625 82264.1
5643 26.625 26.6875 26.5 26.6875 82269.14
5643 26.625 26.6875 26.5625 26.6875 82274.18
5643 26.5625 26.6875 26.5 26.6875 82279.24
5643 26.625 26.6875 26.5 26.6875 82284.29
5643 26.625 26.6875 26.5 26.6875 82289.34
5643 26.625 26.6875 26.5 26.6875 82294.39
5643 26.625 26.6875 26.5 26.6875 82299.44
5643 26.625 26.6875 26.5 26.6875 82304.48
5643 26.625 26.6875 26.5625 26.6875 82309.53
5643 26.625 26.6875 26.5 26.6875 82314.58
5643 26.625 26.6875 26.5 26.6875 82319.63
5643 26.625 26.6875 26.5 26.6875 82324.67
5643 26.625 26.6875 26.5 26.6875 82329.72
5643 26.625 26.625 26.5 26.6875 82334.77
5643 26.625 26.6875 26.5 26.6875 82339.81
5643 26.625 26.625 26.5 26.6875 82344.86
5643 26.625 26.6875 26.5 26.625 82349.9
5643 26.625 26.625 26.5 26.625 82354.95
5643 26.625 26.6875 26.5 26.625 82359.99
5643 26.625 26.625 26.5 26.625 82365.04
5643 26.625 26.6875 26.5 26.6875 82370.09
5643 26.5625 26.625 26.5 26.6875 82375.14
5643 26.625 26.6875 26.5 26.625 82380.19
5643 26.625 26.6875 26.5 26.625 82385.24
5643 26.625 26.6875 26.5 26.6875 82390.29
5643 26.625 26.6875 26.5 26.625 82395.33
5643 26.625 26.625 26.5 26.625 82400.39
5643 26.5625 26.625 26.5 26.625 82405.44
5643 26.625 26.625 26.5 26.6875 82410.49
5643 26.625 26.6875 26.5 26.6875 82415.53
5643 26.625 26.6875 26.5 26.625 82420.59
5643 26.5625 26.625 26.5 26.625 82425.63
5643 26.5625 26.625 26.5 26.625 82430.68
5643 26.5625 26.625 26.5 26.625 82435.73
5643 26.5625 26.625 26.5 26.625 82440.78
5643 26.5625 26.6875 26.5 26.625 82445.82
5643 26.5625 26.625 26.5 26.625 82450.87
5643 26.5625 26.6875 26.5 26.625 82455.91
5643 26.5625 26.6875 26.5 26.625 82460.96
5643 26.5625 26.6875 26.5 26.625 82466.0
5643 26.5625 26.625 26.5 26.625 82471.05
5643 26.5625 26.625 26.5 26.625 82476.41
5643 26.5625 26.6875 26.5 26.625 82481.93
5643 26.5625 26.625 26.5 26.625 82487.24
5643 26.5625 26.625 26.5 26.625 82492.27
5643 26.5625 26.625 26.5 26.625 82497.31
5643 26.5625 26.625 26.5 26.625 82502.36
5643 26.5625 26.625 26.5 26.625 82507.4
5643 26.5625 26.625 26.5 26.625 82512.46
5643 26.5625 26.625 26.5 26.625 82517.51
5643 26.5625 26.625 26.5 26.625 82522.55
5643 26.5625 26.625 26.5 26.625 82527.59
5643 26.5625 26.625 26.5 26.625 82532.64
5643 26.5625 26.625 26.5 26.625 82537.69
5643 26.5625 26.625 26.5 26.625 82542.73
5643 26.5625 26.625 26.5 26.625 82547.78
5643 26.5625 26.625 26.4375 26.625 82552.83
5643 26.5625 26.625 26.5 26.625 82557.87
5643 26.5625 26.6875 26.5 26.625 82562.92
5643 26.5625 26.625 26.5 26.625 82567.97
5643 26.5625 26.625 26.4375 26.625 82573.01
5643 26.5625 26.625 26.4375 26.625 82578.06
5643 26.5625 26.625 26.4375 26.625 82583.12
5643 26.5625 26.625 26.5 26.625 82588.16
5643 26.5625 26.625 26.5 26.625 82593.21
5643 26.5625 26.625 26.4375 26.625 82598.26
5643 26.5625 26.625 26.4375 26.625 82603.3
5643 26.5625 26.625 26.5 26.625 82608.35
5643 26.5625 26.625 26.5 26.625 82613.4
5643 26.5625 26.625 26.4375 26.625 82618.45
5643 26.5625 26.625 26.4375 26.625 82623.49
5643 26.5625 26.625 26.4375 26.625 82628.53
5643 26.5625 26.625 26.5 26.625 82633.61
5643 26.5625 26.625 26.5 26.625 82638.66
5643 26.5625 26.625 26.4375 26.625 82643.71
5643 26.5625 26.625 26.4375 26.625 82648.74
5643 26.5625 26.625 26.4375 26.625 82653.79
5643 26.5625 26.625 26.4375 26.625 82658.84
5643 26.5625 26.625 26.4375 26.625 82663.89
5643 26.5625 26.625 26.4375 26.625 82668.94
5643 26.5625 26.625 26.4375 26.625 82673.99
5643 26.5625 26.625 26.4375 26.625 82679.04
5643 26.5625 26.625 26.4375 26.625 82684.09
5643 26.5625 26.625 26.5 26.625 82689.14
5643 26.5625 26.625 26.4375 26.625 82694.18
5643 26.5625 26.625 26.4375 26.625 82699.22
5643 26.5625 26.625 26.4375 26.625 82704.27
5643 26.5 26.625 26.4375 26.625 82709.33
5643 26.5 26.625 26.4375 26.625 82714.37
5643 26.5625 26.625 26.4375 26.625 82719.42
5643 26.5625 26.625 26.4375 26.625 82724.47
5643 26.5 26.625 26.4375 26.5625 82729.51
5643 26.5625 26.5625 26.4375 26.625 82734.56
5643 26.5625 26.625 26.4375 26.5625 82739.6
5643 26.5 26.625 26.4375 26.5625 82744.65
5643 26.5625 26.625 26.4375 26.625 82749.69
5643 26.5 26.625 26.4375 26.625 82754.74
5643 26.5625 26.625 26.4375 26.625 82759.79
5643 26.5625 26.625 26.4375 26.625 82764.83
5643 26.5625 26.625 26.4375 26.5625 82769.89
5643 26.5 26.625 26.4375 26.625 82774.94
5643 26.5 26.625 26.4375 26.625 82779.98
5643 26.5625 26.625 26.4375 26.5625 82785.03
5643 26.5625 26.625 26.4375 26.5625 82790.08
5643 26.5625 26.5625 26.4375 26.5625 82795.13
5643 26.5 26.625 26.4375 26.5625 82800.18
5643 26.5 26.5625 26.4375 26.625 82805.23
5643 26.5625 26.5625 26.4375 26.5625 82810.28
5643 26.5625 26.5625 26.4375 26.625 82815.33
5643 26.5 26.5625 26.4375 26.5625 82820.38
5643 26.5 26.5625 26.4375 26.5625 82825.42
5643 26.5625 26.625 26.4375 26.5625 82830.47
5643 26.5 26.5625 26.4375 26.5625 82835.53
5643 26.5 26.625 26.4375 26.5625 82840.58
5643 26.5 26.5625 26.4375 26.5625 82845.63
5643 26.5 26.5625 26.4375 26.625 82850.67
5643 26.5625 26.5625 26.4375 26.5625 82855.72
5643 26.5 26.5625 26.4375 26.5625 82860.77
5643 26.5 26.5625 26.4375 26.5625 82865.8
5643 26.5 26.5625 26.4375 26.5625 82870.85
5643 26.5 26.5625 26.4375 26.5625 82875.89
5643 26.5625 26.5625 26.4375 26.5625 82880.95
5643 26.5 26.625 26.4375 26.5625 82885.98
5643 26.5 26.5625 26.4375 26.5625 82891.04
5643 26.5625 26.5625 26.4375 26.5625 82896.09
5643 26.5 26.5625 26.4375 26.5625 82901.15
5643 26.5 26.5625 26.4375 26.5625 82906.29
5643 26.5 26.5625 26.4375 26.5625 82911.29
5643 26.5 26.625 26.4375 26.5625 82916.31
5643 26.5 26.5625 26.375 26.5625 82921.36
5643 26.5 26.5625 26.4375 26.5625 82926.41
5643 26.5 26.5625 26.4375 26.5625 82931.46
5643 26.5 26.5625 26.375 26.5625 82936.5
5643 26.5 26.5625 26.4375 26.5625 82941.55
5643 26.5 26.5625 26.375 26.5625 82946.6
5643 26.5 26.5625 26.375 26.5625 82951.65
5643 26.5 26.5625 26.4375 26.5625 82956.7
5643 26.5 26.5625 26.4375 26.5625 82961.75
5643 26.5 26.5625 26.4375 26.5625 82966.8
5643 26.5 26.5625 26.4375 26.5625 82971.84
5643 26.5 26.5625 26.375 26.5625 82976.88
5643 26.5 26.5625 26.4375 26.5625 82981.92
5643 26.5 26.5625 26.375 26.5625 82986.97
5643 26.5 26.5625 26.4375 26.5625 82992.02
5643 26.5 26.5625 26.375 26.5625 82997.24
5643 26.5 26.5625 26.375 26.5625 83002.24
5643 26.5 26.5625 26.375 26.5625 83007.24
5643 26.5 26.5625 26.4375 26.5625 83012.24
5643 26.5 26.5625 26.375 26.5625 83017.27
5643 26.5 26.5625 26.4375 26.5625 83022.31
5643 26.5 26.5625 26.375 26.5625 83027.36
5643 26.5 26.5625 26.375 26.5625 83032.42
5643 26.5 26.5625 26.375 26.5625 83037.46
5643 26.5 26.5625 26.375 26.5625 83042.51
5643 26.5 26.5625 26.375 26.5625 83047.55
5643 26.5 26.5625 26.375 26.5625 83052.6
5643 26.5 26.5625 26.4375 26.5625 83057.65
5643 26.4375 26.5625 26.375 26.5625 83062.69
5643 26.5 26.5625 26.4375 26.5625 83067.73
5643 26.5 26.5625 26.375 26.5625 83072.78
5643 26.5 26.5625 26.4375 26.5625 83077.83
5643 26.5 26.5625 26.375 26.5625 83082.87
5643 26.5 26.5 26.375 26.5625 83087.94
5643 26.5 26.5 26.375 26.5625 83093.01
5643 26.5 26.5625 26.375 26.5625 83098.06
5643 26.5 26.5 26.4375 26.5625 83103.1
5643 26.5 26.5 26.375 26.5625 83108.16
5643 26.5 26.5625 26.375 26.5625 83113.2
5643 26.5 26.5625 26.375 26.5625 83118.26
5643 26.5 26.5625 26.375 26.5625 83123.32
5643 26.4375 26.5625 26.375 26.5625 83128.37
5643 26.5 26.5625 26.375 26.5625 83133.41
5643 26.5 26.5625 26.375 26.5625 83138.45
5643 26.5 26.5625 26.375 26.5625 83143.51
5643 26.4375 26.5625 26.375 26.5625 83148.54
5643 26.4375 26.5 26.375 26.5625 83153.58
5643 26.4375 26.5625 26.375 26.5625 83158.63
5643 26.5 26.5 26.375 26.5625 83163.67
5643 26.4375 26.5625 26.375 26.5625 83168.72
5643 26.4375 26.5625 26.375 26.5625 83173.77
5643 26.4375 26.5625 26.375 26.5625 83179.28
5643 26.5 26.5625 26.375 26.5625 83184.9
5643 26.5 26.5625 26.375 26.5625 83190.41
5643 26.4375 26.5 26.375 26.5625 83195.56
5643 26.4375 26.5625 26.375 26.5 83200.61
5643 26.5 26.5625 26.375 26.5625 83205.65
5643 26.5 26.5625 26.375 26.5 83210.7
5643 26.4375 26.5625 26.375 26.5625 83215.76
5643 26.4375 26.5625 26.375 26.5625 83220.8
5643 26.4375 26.5 26.375 26.5625 83225.85
5643 26.4375 26.5625 26.375 26.5625 83230.9
5643 26.4375 26.5625 26.375 26.5 83235.94
5643 26.4375 26.5625 26.375 26.5 83240.98
5643 26.4375 26.5 26.375 26.5 83246.03
5643 26.5 26.5 26.375 26.5 83251.06
5643 26.4375 26.5625 26.375 26.5 83256.11
5643 26.5 26.5 26.375 26.5 83261.15
5643 26.4375 26.5 26.375 26.5 83266.2
5643 26.5 26.5 26.3125 26.5625 83271.29
5643 26.4375 26.5 26.375 26.5625 83276.29
5643 26.4375 26.5 26.375 26.5 83281.32
5643 26.4375 26.5 26.375 26.5 83286.38
5643 26.4375 26.5 26.375 26.5625 83291.41
5643 26.4375 26.5 26.375 26.5 83296.46
5643 26.4375 26.5 26.375 26.5 83301.51
5643 26.4375 26.5 26.375 26.5 83306.56
5643 26.4375 26.5 26.375 26.5 83311.62
5643 26.4375 26.5 26.375 26.5 83316.66
5643 26.4375 26.5 26.375 26.5 83321.72
5643 26.4375 26.5 26.375 26.5 83326.77
5643 26.4375 26.5 26.375 26.5 83331.82
5643 26.4375 26.5 26.375 26.5 83336.87
5643 26.4375 26.5 26.375 26.5 83341.9
5643 26.4375 26.5 26.375 26.5 83346.96
5643 26.4375 26.5 26.375 26.5 83352.0
5643 26.4375 26.5 26.375 26.5 83357.24
5643 26.4375 26.5 26.375 26.5 83362.24
5643 26.4375 26.5 26.375 26.5 83367.24
5643 26.4375 26.5 26.375 26.5 83372.24
5643 26.4375 26.5 26.375 26.5 83377.24
5643 26.4375 26.5 26.375 26.5 83382.29
5643 26.4375 26.5 26.3125 26.5 83387.34
5643 26.4375 26.5 26.3125 26.5 83392.37
5643 26.4375 26.5 26.3125 26.5 83397.42
5643 26.4375 26.5 26.3125 26.5 83402.46
5643 26.4375 26.5 26.3125 26.5 83407.51
5643 26.4375 26.5 26.3125 26.5 83412.57
5643 26.4375 26.5 26.375 26.5 83417.62
5643 26.4375 26.5 26.3125 26.5 83422.67
5643 26.4375 26.5 26.375 26.5 83427.72
5643 26.4375 26.5 26.3125 26.5 83432.77
5643 26.4375 26.5 26.375 26.5 83437.81
5643 26.4375 26.5 26.3125 26.5 83442.97
5643 26.4375 26.5 26.3125 26.5 83448.01
5643 26.4375 26.5 26.3125 26.5 83453.06
5643 26.4375 26.5 26.3125 26.5 83458.1
5643 26.4375 26.5 26.3125 26.5 83463.15
5643 26.4375 26.5 26.3125 26.5 83468.19
5643 26.4375 26.5 26.3125 26.5 83473.23
5643 26.4375 26.5 26.3125 26.5 83478.27
5643 26.4375 26.5 26.3125 26.5 83483.32
5643 26.4375 26.5 26.3125 26.5 83488.37
5643 26.4375 26.5 26.3125 26.5 83493.42
5643 26.4375 26.5 26.3125 26.5 83498.47
5643 26.4375 26.5 26.3125 26.5 83503.52
5643 26.4375 26.5 26.3125 26.5 83508.57
5643 26.4375 26.5 26.3125 26.5 83513.61
5643 26.4375 26.5 26.3125 26.5 83518.66
5643 26.4375 26.4375 26.3125 26.5 83523.71
5643 26.375 26.4375 26.3125 26.5 83528.76
5643 26.4375 26.5 26.3125 26.5 83533.81
5643 26.4375 26.5 26.3125 26.5 83538.84
5643 26.375 26.5 26.3125 26.4375 83543.88
5643 26.375 26.5 26.3125 26.5 83548.93
5643 26.4375 26.4375 26.3125 26.4375 83553.98
5643 26.4375 26.5 26.3125 26.5 83559.03
5643 26.4375 26.4375 26.3125 26.4375 83564.07
5643 26.4375 26.5 26.3125 26.4375 83569.12
5643 26.4375 26.4375 26.3125 26.5 83574.17
5643 26.4375 26.4375 26.3125 26.5 83579.22
5643 26.375 26.5 26.3125 26.5 83584.27
5643 26.4375 26.5 26.3125 26.5 83589.33
5643 26.375 26.5 26.3125 26.5 83594.36
5643 26.375 26.4375 26.3125 26.5 83599.41
5643 26.4375 26.4375 26.3125 26.5 83604.45
5643 26.375 26.5 26.3125 26.5 83609.51
5643 26.375 26.4375 26.3125 26.5 83614.54
5643 26.375 26.4375 26.3125 26.5 83619.6
5643 26.375 26.4375 26.3125 26.5 83624.64
5643 26.375 26.4375 26.3125 26.5 83629.69
5643 26.4375 26.4375 26.3125 26.5 83634.75
5643 26.375 26.5 26.3125 26.5 83639.79
5643 26.375 26.4375 26.3125 26.4375 83644.84
5643 26.375 26.4375 26.3125 26.4375 83649.89
5643 26.4375 26.4375 26.3125 26.4375 83654.93
5643 26.375 26.4375 26.3125 26.5 83659.98
5643 26.375 26.4375 26.3125 26.4375 83665.01
5643 26.375 26.4375 26.3125 26.4375 83670.06
5643 26.4375 26.4375 26.3125 26.4375 83675.1
5643 26.4375 26.4375 26.3125 26.5 83680.15
5643 26.375 26.4375 26.3125 26.4375 83685.2
5643 26.375 26.4375 26.3125 26.5 83690.25
5643 26.375 26.4375 26.3125 26.5 83695.3
5643 26.375 26.4375 26.3125 26.5 83700.35
5643 26.375 26.4375 26.3125 26.4375 83705.38
5643 26.375 26.4375 26.3125 26.5 83710.43
5643 26.375 26.4375 26.3125 26.4375 83715.48
5643 26.375 26.4375 26.3125 26.4375 83720.53
5643 26.375 26.4375 26.3125 26.4375 83725.58
5643 26.375 26.4375 26.3125 26.4375 83730.73
5643 26.375 26.4375 26.3125 26.4375 83735.78
5643 26.375 26.4375 26.3125 26.4375 83740.81
5643 26.375 26.4375 26.25 26.4375 83745.86
5643 26.375 26.4375 26.3125 26.4375 83750.89
5643 26.375 26.4375 26.3125 26.4375 83755.94
5643 26.375 26.4375 26.3125 26.4375 83760.99
5643 26.375 26.4375 26.25 26.4375 83766.04
5643 26.375 26.4375 26.3125 26.4375 83771.09
5643 26.375 26.4375 26.3125 26.4375 83776.14
5643 26.375 26.4375 26.3125 26.4375 83781.19
5643 26.375 26.4375 26.3125 26.4375 83786.29
5643 26.375 26.4375 26.3125 26.4375 83791.29
5643 26.375 26.4375 26.3125 26.4375 83796.34
5643 26.375 26.4375 26.25 26.4375 83801.39
5643 26.375 26.4375 26.25 26.4375 83806.44
5643 26.375 26.4375 26.25 26.4375 83811.49
5643 26.375 26.4375 26.25 26.4375 83816.54
5643 26.375 26.4375 26.3125 26.4375 83821.59
5643 26.375 26.4375 26.25 26.4375 83826.62
5643 26.375 26.4375 26.25 26.4375 83831.67
5643 26.375 26.4375 26.3125 26.4375 83836.72
5643 26.375 26.4375 26.25 26.4375 83841.75
5643 26.375 26.4375 26.25 26.4375 83846.8
5643 26.375 26.4375 26.25 26.4375 83851.84
5643 26.375 26.4375 26.3125 26.4375 83856.89
5643 26.375 26.4375 26.3125 26.4375 83861.98
5643 26.375 26.4375 26.25 26.4375 83867.02
5643 26.375 26.4375 26.25 26.4375 83872.24
5643 26.375 26.4375 26.25 26.4375 83877.24
5643 26.375 26.4375 26.25 26.4375 83882.24
5643 26.375 26.4375 26.25 26.4375 83887.24
5643 26.375 26.4375 26.25 26.4375 83892.26
5643 26.375 26.4375 26.25 26.4375 83897.31
5643 26.375 26.4375 26.25 26.4375 83902.38
5643 26.375 26.375 26.25 26.4375 83907.44
5643 26.3125 26.4375 26.25 26.4375 83912.48
5643 26.375 26.375 26.25 26.4375 83917.53
5643 26.375 26.4375 26.25 26.4375 83922.58
5643 26.3125 26.4375 26.25 26.4375 83927.61
5643 26.3125 26.375 26.25 26.4375 83932.66
5643 26.3125 26.4375 26.25 26.4375 83937.72
5643 26.375 26.4375 26.25 26.4375 83942.75
5643 26.375 26.4375 26.25 26.4375 83947.79
5643 26.375 26.375 26.25 26.4375 83952.85
5643 26.3125 26.4375 26.25 26.4375 83957.9
5643 26.375 26.4375 26.25 26.375 83962.94
