WI06 TVD02 TVD06 TVD03 PT1000_1 "Master clock"
2636 51.5625 49.5 49.875 51.375 11839.88
2636 51.5 49.5 49.875 51.375 11844.92
2636 51.5 49.5 49.8125 51.375 11849.97
2636 51.5 49.5 49.8125 51.375 11855.01
2636 51.5 49.5 49.8125 51.3125 11860.04
2636 51.5 49.5 49.8125 51.3125 11865.09
2636 51.5 49.5 49.8125 51.3125 11870.14
2636 51.5 49.4375 49.8125 51.3125 11875.18
2636 51.5 49.4375 49.75 51.25 11880.23
2636 51.4375 49.4375 49.75 51.25 11885.27
2636 51.4375 49.4375 49.8125 51.25 11890.32
2636 51.4375 49.4375 49.75 51.25 11895.36
2636 51.4375 49.4375 49.75 51.25 11900.41
2636 51.4375 49.4375 49.75 51.25 11905.46
2636 51.4375 49.4375 49.75 51.25 11910.51
2636 51.4375 49.4375 49.75 51.25 11915.55
2636 51.375 49.4375 49.75 51.1875 11920.59
2636 51.375 49.375 49.6875 51.25 11925.69
2636 51.375 49.375 49.6875 51.1875 11930.7
2636 51.375 49.375 49.6875 51.1875 11935.72
2636 51.375 49.375 49.6875 51.1875 11940.76
2636 51.375 49.375 49.6875 51.1875 11945.81
2636 51.375 49.375 49.6875 51.1875 11950.85
2636 51.375 49.375 49.6875 51.1875 11955.9
2636 51.3125 49.3125 49.625 51.125 11960.95
2636 51.3125 49.3125 49.625 51.125 11965.99
2636 51.3125 49.3125 49.625 51.125 11971.04
2636 51.3125 49.3125 49.625 51.125 11976.09
2636 51.3125 49.3125 49.625 51.125 11981.13
2636 51.3125 49.3125 49.5625 51.125 11987.74
2636 51.25 49.3125 49.5625 51.125 11992.8
2636 51.25 49.3125 49.5625 51.0625 11997.85
2636 51.25 49.3125 49.5625 51.0625 12002.91
2636 51.25 49.25 49.5625 51.0625 12008.02
2636 51.25 49.25 49.5625 51.0625 12013.07
2636 51.25 49.25 49.5625 51.0625 12018.13
2636 51.25 49.25 49.5 51.0625 12023.18
2636 51.1875 49.25 49.5625 51.0625 12028.22
2636 51.1875 49.25 49.5 51.0625 12033.27
2636 51.1875 49.1875 49.5 51.0625 12038.31
2636 51.1875 49.1875 49.5 51.0625 12043.36
2636 51.1875 49.25 49.5 51.0 12048.41
2636 51.1875 49.1875 49.5 51.0 12053.45
2636 51.1875 49.1875 49.5 51.0 12058.5
2636 51.125 49.1875 49.5 51.0 12063.55
2636 51.125 49.1875 49.4375 51.0 12068.59
2636 51.125 49.1875 49.4375 50.9375 12073.64
2636 51.125 49.125 49.4375 51.0 12078.68
2636 51.125 49.125 49.4375 51.0 12083.73
2636 51.125 49.1875 49.4375 50.9375 12088.77
2636 51.0625 49.125 49.4375 50.9375 12093.82
2636 51.125 49.125 49.375 50.9375 12098.87
2636 51.0625 49.125 49.375 50.9375 12103.91
2636 51.0625 49.125 49.375 50.875 12108.96
2636 51.0625 49.125 49.375 50.875 12113.99
2636 51.0625 49.125 49.375 50.875 12119.03
2636 51.0625 49.125 49.375 50.875 12124.08
2636 51.0625 49.125 49.375 50.875 12129.13
2636 51.0625 49.0625 49.375 50.875 12134.18
2636 51.0625 49.0625 49.375 50.875 12139.22
2636 51.0 49.0625 49.3125 50.875 12144.26
2636 51.0 49.0625 49.3125 50.8125 12149.31
2636 51.0 49.0625 49.3125 50.8125 12154.36
2636 51.0 49.0625 49.3125 50.8125 12159.41
2636 51.0 49.0 49.3125 50.8125 12164.46
2636 51.0 49.0 49.3125 50.8125 12169.51
2636 51.0 49.0 49.3125 50.8125 12174.56
2636 50.9375 49.0 49.3125 50.8125 12179.6
2636 50.9375 49.0 49.25 50.75 12184.64
2636 50.9375 49.0 49.3125 50.8125 12189.69
2636 50.9375 49.0 49.25 50.8125 12194.73
2636 50.9375 48.9375 49.25 50.75 12199.85
2636 50.9375 49.0 49.25 50.75 12204.89
2636 50.9375 49.0 49.25 50.75 12209.94
2636 50.875 48.9375 49.25 50.75 12214.99
2636 50.875 48.9375 49.25 50.75 12220.04
2636 50.875 48.9375 49.1875 50.75 12225.08
2636 50.875 48.9375 49.25 50.75 12230.13
2636 50.875 48.9375 49.1875 50.6875 12235.18
2636 50.875 48.9375 49.1875 50.6875 12240.23
2636 50.875 48.9375 49.1875 50.6875 12245.28
2636 50.875 48.9375 49.1875 50.6875 12250.32
2636 50.8125 48.875 49.1875 50.6875 12255.37
2636 50.8125 48.875 49.125 50.6875 12260.42
2636 50.8125 48.875 49.125 50.6875 12265.47
2636 50.8125 48.875 49.125 50.6875 12270.51
2636 50.8125 48.875 49.125 50.625 12275.55
2636 50.8125 48.875 49.125 50.625 12280.59
2636 50.8125 48.875 49.125 50.625 12285.69
2636 50.75 48.875 49.125 50.625 12290.69
2636 50.75 48.8125 49.125 50.625 12295.73
2636 50.75 48.8125 49.125 50.625 12300.78
2636 50.75 48.8125 49.0625 50.625 12305.85
2636 50.75 48.8125 49.0625 50.625 12310.9
2636 50.75 48.8125 49.0625 50.625 12315.96
2636 50.75 48.8125 49.0625 50.5625 12321.04
2636 50.6875 48.8125 49.0625 50.625 12326.08
2636 50.6875 48.8125 49.0625 50.5625 12331.13
2636 50.6875 48.8125 49.0625 50.5625 12336.18
2636 50.6875 48.75 49.0 50.5 12341.22
2636 50.6875 48.75 49.0 50.5 12346.27
2636 50.6875 48.75 49.0625 50.5 12351.32
2636 50.6875 48.75 49.0 50.5 12356.36
2636 50.6875 48.75 49.0 50.5 12361.41
2636 50.625 48.75 49.0 50.5 12366.64
2636 50.625 48.75 49.0 50.5 12371.64
2636 50.625 48.75 48.9375 50.5 12376.64
2636 50.625 48.75 48.9375 50.5 12381.64
2636 50.625 48.75 48.9375 50.4375 12386.64
2636 50.625 48.6875 48.9375 50.4375 12391.69
2636 50.625 48.6875 48.9375 50.4375 12396.74
2636 50.5625 48.6875 48.9375 50.4375 12401.78
2636 50.5625 48.6875 48.9375 50.4375 12406.83
2636 50.5625 48.6875 48.9375 50.375 12411.88
2636 50.5625 48.6875 48.875 50.4375 12416.92
2636 50.5625 48.625 48.9375 50.375 12421.96
2636 50.5625 48.625 48.9375 50.375 12427.01
2636 50.5625 48.625 48.875 50.375 12432.06
2636 50.5 48.625 48.875 50.375 12437.1
2636 50.5625 48.625 48.875 50.375 12442.15
2636 50.5 48.625 48.875 50.375 12447.2
2636 50.5 48.625 48.875 50.375 12452.25
2636 50.5 48.625 48.8125 50.375 12457.29
2636 50.5 48.5625 48.8125 50.375 12462.33
2636 50.5 48.625 48.8125 50.3125 12467.38
2636 50.5 48.5625 48.8125 50.3125 12472.43
2636 50.5 48.5625 48.8125 50.3125 12477.47
2636 50.4375 48.5625 48.8125 50.3125 12482.52
2636 50.4375 48.5625 48.8125 50.3125 12487.57
2636 50.4375 48.5625 48.8125 50.3125 12492.61
2636 50.4375 48.5625 48.75 50.3125 12497.66
2636 50.4375 48.5625 48.8125 50.25 12502.71
2636 50.4375 48.5625 48.75 50.25 12507.76
2636 50.375 48.5 48.75 50.25 12512.81
2636 50.375 48.5 48.75 50.25 12517.85
2636 50.375 48.5 48.75 50.25 12522.9
2636 50.375 48.5 48.75 50.25 12527.96
2636 50.375 48.5 48.75 50.25 12533.0
2636 50.375 48.5 48.75 50.25 12538.04
2636 50.375 48.5 48.6875 50.25 12543.08
2636 50.375 48.5 48.6875 50.25 12548.13
2636 50.3125 48.5 48.6875 50.1875 12553.18
2636 50.3125 48.5 48.6875 50.1875 12558.22
2636 50.375 48.4375 48.6875 50.1875 12563.27
2636 50.375 48.4375 48.625 50.125 12568.31
2636 50.3125 48.4375 48.625 50.125 12573.36
2636 50.3125 48.4375 48.625 50.125 12578.41
2636 50.3125 48.4375 48.625 50.125 12583.45
2636 50.3125 48.4375 48.625 50.125 12588.49
2636 50.3125 48.4375 48.625 50.125 12593.55
2636 50.25 48.375 48.625 50.125 12598.59
2636 50.25 48.375 48.625 50.125 12603.64
2636 50.25 48.375 48.625 50.125 12608.68
2636 50.25 48.375 48.5625 50.125 12613.73
2636 50.25 48.375 48.5625 50.0625 12618.78
2636 50.25 48.375 48.625 50.0625 12623.82
2636 50.1875 48.375 48.5625 50.0625 12628.86
2636 50.1875 48.375 48.5625 50.0625 12633.9
2636 50.1875 48.375 48.5625 50.0625 12638.95
2636 50.1875 48.375 48.5625 50.0625 12644.0
2636 50.1875 48.375 48.5625 50.0 12649.05
2636 50.1875 48.3125 48.5625 50.0625 12654.1
2636 50.1875 48.3125 48.5 50.0 12659.13
2636 50.1875 48.3125 48.5 50.0 12664.18
2636 50.1875 48.3125 48.5 50.0 12669.23
2636 50.1875 48.3125 48.5 50.0 12674.28
2636 50.125 48.3125 48.5 50.0 12679.32
2636 50.125 48.3125 48.5 50.0 12684.37
2636 50.125 48.3125 48.5 50.0 12689.42
2636 50.125 48.25 48.4375 50.0 12694.46
2636 50.125 48.25 48.4375 50.0 12699.51
2636 50.125 48.25 48.4375 50.0 12704.56
2636 50.125 48.25 48.4375 49.9375 12709.61
2636 50.125 48.25 48.4375 49.9375 12714.65
2636 50.0625 48.25 48.4375 49.9375 12719.71
2636 50.0625 48.25 48.4375 49.9375 12724.74
2636 50.0625 48.25 48.4375 49.9375 12729.78
2636 50.0625 48.1875 48.4375 49.9375 12734.83
2636 50.0625 48.25 48.375 49.9375 12739.88
2636 50.0625 48.1875 48.375 49.9375 12744.92
2636 50.0625 48.1875 48.375 49.9375 12749.97
2636 50.0625 48.1875 48.375 49.875 12755.01
2636 50.0625 48.1875 48.375 49.9375 12760.06
2636 50.0 48.1875 48.375 49.875 12765.11
2636 50.0 48.1875 48.375 49.875 12770.16
2636 50.0 48.1875 48.375 49.875 12775.2
2636 50.0 48.1875 48.375 49.875 12780.25
2636 50.0 48.125 48.3125 49.875 12785.3
2636 49.9375 48.125 48.3125 49.875 12790.34
2636 49.9375 48.125 48.3125 49.8125 12795.39
2636 50.0 48.125 48.3125 49.875 12800.44
2636 49.9375 48.125 48.25 49.8125 12805.49
2636 49.9375 48.125 48.3125 49.8125 12810.53
2636 49.9375 48.125 48.3125 49.75 12815.58
2636 49.9375 48.125 48.25 49.75 12820.69
2636 49.9375 48.0625 48.25 49.75 12825.69
2636 49.9375 48.0625 48.25 49.75 12830.71
2636 49.9375 48.0625 48.25 49.75 12835.76
2636 49.875 48.0625 48.25 49.75 12840.85
2636 49.875 48.0625 48.25 49.75 12845.9
2636 49.875 48.0625 48.25 49.6875 12850.95
2636 49.875 48.0625 48.1875 49.75 12856.0
2636 49.875 48.0 48.1875 49.6875 12861.04
2636 49.875 48.0 48.1875 49.6875 12866.08
2636 49.875 48.0 48.1875 49.6875 12871.13
2636 49.8125 48.0 48.1875 49.6875 12876.18
2636 49.8125 48.0 48.1875 49.6875 12881.22
2636 49.8125 48.0 48.125 49.6875 12886.27
2636 49.8125 48.0 48.125 49.6875 12891.64
2636 49.8125 48.0 48.125 49.6875 12896.64
2636 49.8125 48.0 48.125 49.625 12901.65
2636 49.8125 48.0 48.125 49.625 12906.7
2636 49.8125 47.9375 48.125 49.625 12911.78
2636 49.75 48.0 48.125 49.625 12916.81
2636 49.75 48.0 48.0625 49.625 12921.86
2636 49.75 47.9375 48.125 49.625 12926.9
2636 49.75 47.9375 48.0625 49.625 12931.94
2636 49.75 47.9375 48.0625 49.625 12936.99
2636 49.75 47.9375 48.0625 49.625 12942.03
2636 49.75 47.9375 48.0625 49.5625 12947.08
2636 49.6875 47.9375 48.0625 49.5625 12952.12
2636 49.75 47.9375 48.0625 49.5625 12957.18
2636 49.6875 47.875 48.0625 49.5625 12962.23
2636 49.6875 47.875 48.0625 49.5625 12967.27
2636 49.6875 47.875 48.0 49.5625 12972.31
2636 49.6875 47.875 48.0 49.5 12977.36
2636 49.6875 47.875 48.0 49.5625 12982.4
2636 49.6875 47.875 48.0 49.5 12987.45
2636 49.6875 47.875 48.0 49.5 12992.5
2636 49.625 47.875 48.0 49.5 12997.55
2636 49.625 47.875 48.0 49.5 13002.6
2636 49.625 47.875 48.0 49.5 13007.64
2636 49.625 47.8125 48.0 49.5 13012.69
2636 49.625 47.875 47.9375 49.5 13017.73
2636 49.625 47.8125 47.9375 49.5 13022.78
2636 49.625 47.8125 47.9375 49.5 13027.82
2636 49.625 47.8125 47.9375 49.4375 13032.87
2636 49.625 47.8125 47.9375 49.4375 13037.93
2636 49.5625 47.8125 47.9375 49.4375 13042.99
2636 49.5625 47.75 47.9375 49.5 13048.06
2636 49.5625 47.8125 47.9375 49.4375 13053.1
2636 49.5625 47.75 47.875 49.4375 13058.15
2636 49.5625 47.75 47.875 49.4375 13063.2
2636 49.5625 47.75 47.875 49.375 13068.24
2636 49.5625 47.75 47.875 49.375 13073.29
2636 49.5 47.75 47.875 49.375 13078.33
2636 49.5625 47.75 47.875 49.375 13083.38
2636 49.5 47.6875 47.875 49.375 13088.43
2636 49.5 47.75 47.875 49.375 13093.48
2636 49.5 47.75 47.8125 49.375 13098.52
2636 49.5 47.6875 47.875 49.3125 13103.57
2636 49.5 47.6875 47.8125 49.375 13108.62
2636 49.5 47.6875 47.8125 49.3125 13113.67
2636 49.4375 47.6875 47.8125 49.3125 13118.71
2636 49.4375 47.6875 47.8125 49.3125 13123.76
2636 49.4375 47.6875 47.8125 49.3125 13128.8
2636 49.4375 47.6875 47.8125 49.3125 13133.85
2636 49.4375 47.625 47.75 49.3125 13138.9
2636 49.4375 47.6875 47.75 49.25 13143.95
2636 49.4375 47.625 47.75 49.25 13149.0
2636 49.4375 47.625 47.75 49.25 13154.05
2636 49.4375 47.625 47.75 49.25 13159.1
2636 49.4375 47.625 47.75 49.25 13164.14
2636 49.375 47.625 47.75 49.25 13169.19
2636 49.375 47.625 47.75 49.25 13174.24
2636 49.375 47.625 47.6875 49.25 13179.29
2636 49.375 47.5625 47.6875 49.25 13184.33
2636 49.375 47.625 47.6875 49.25 13189.38
2636 49.375 47.5625 47.6875 49.1875 13194.42
2636 49.375 47.5625 47.6875 49.1875 13199.47
2636 49.375 47.625 47.6875 49.1875 13204.58
2636 49.3125 47.5625 47.6875 49.1875 13209.63
2636 49.3125 47.5625 47.6875 49.1875 13214.68
2636 49.3125 47.5625 47.625 49.1875 13219.74
2636 49.3125 47.5625 47.625 49.1875 13224.79
2636 49.3125 47.5625 47.625 49.1875 13229.85
2636 49.25 47.5625 47.625 49.1875 13234.89
2636 49.25 47.5 47.625 49.1875 13239.94
2636 49.25 47.5 47.5625 49.125 13244.98
2636 49.25 47.5625 47.625 49.125 13250.03
2636 49.3125 47.5 47.625 49.125 13255.08
2636 49.25 47.5 47.625 49.125 13260.12
2636 49.25 47.5 47.5625 49.125 13265.17
2636 49.25 47.5 47.625 49.125 13270.22
2636 49.25 47.5 47.5625 49.125 13275.26
2636 49.25 47.5 47.5625 49.125 13280.31
2636 49.25 47.5 47.5625 49.125 13285.34
2636 49.1875 47.4375 47.5625 49.125 13290.39
2636 49.1875 47.4375 47.5625 49.125 13295.43
2636 49.1875 47.4375 47.5625 49.0625 13300.46
2636 49.1875 47.5 47.5625 49.0625 13305.5
2636 49.1875 47.4375 47.5625 49.0625 13310.54
2636 49.1875 47.4375 47.5 49.0 13315.58
2636 49.1875 47.4375 47.5 49.0 13320.69
2636 49.1875 47.4375 47.5 49.0 13325.69
2636 49.125 47.4375 47.5 49.0 13330.7
2636 49.125 47.4375 47.5 49.0 13335.76
2636 49.125 47.4375 47.5 49.0 13340.81
2636 49.125 47.375 47.4375 49.0 13345.85
2636 49.125 47.375 47.4375 49.0 13350.9
2636 49.125 47.375 47.4375 49.0 13355.95
2636 49.125 47.375 47.4375 49.0 13360.99
2636 49.0625 47.375 47.4375 48.9375 13366.04
2636 49.0625 47.375 47.4375 48.9375 13371.09
2636 49.125 47.3125 47.4375 48.9375 13376.64
2636 49.0625 47.375 47.4375 48.9375 13381.64
2636 49.0625 47.3125 47.375 48.9375 13386.65
2636 49.0625 47.375 47.375 48.9375 13391.7
2636 49.0625 47.3125 47.375 48.9375 13396.74
2636 49.0625 47.3125 47.375 48.9375 13401.79
2636 49.0625 47.3125 47.375 48.9375 13406.84
2636 49.0625 47.3125 47.375 48.875 13411.88
2636 49.0625 47.3125 47.375 48.875 13416.92
2636 49.0 47.3125 47.375 48.875 13421.97
2636 49.0 47.3125 47.3125 48.875 13427.02
2636 49.0 47.25 47.3125 48.875 13432.07
2636 49.0 47.25 47.375 48.875 13437.11
2636 49.0 47.25 47.3125 48.875 13442.15
2636 49.0 47.25 47.3125 48.875 13447.2
2636 48.9375 47.25 47.3125 48.875 13452.25
2636 49.0 47.25 47.3125 48.8125 13457.3
2636 48.9375 47.25 47.3125 48.8125 13462.35
2636 48.9375 47.25 47.3125 48.8125 13467.39
2636 48.9375 47.1875 47.25 48.8125 13472.44
2636 48.9375 47.25 47.3125 48.8125 13477.49
2636 48.9375 47.25 47.3125 48.8125 13482.54
2636 48.9375 47.1875 47.25 48.8125 13487.58
2636 48.875 47.1875 47.25 48.8125 13492.62
2636 48.875 47.1875 47.25 48.8125 13497.67
2636 48.875 47.1875 47.25 48.8125 13502.72
2636 48.875 47.125 47.25 48.75 13507.76
2636 48.875 47.1875 47.25 48.75 13512.81
2636 48.875 47.1875 47.1875 48.75 13517.86
2636 48.875 47.1875 47.1875 48.75 13522.92
2636 48.8125 47.1875 47.1875 48.75 13527.97
2636 48.8125 47.125 47.1875 48.75 13533.02
2636 48.8125 47.125 47.1875 48.75 13538.07
2636 48.8125 47.125 47.1875 48.75 13543.11
2636 48.8125 47.125 47.1875 48.75 13548.16
2636 48.8125 47.125 47.1875 48.6875 13553.2
2636 48.8125 47.125 47.125 48.6875 13558.25
2636 48.8125 47.125 47.125 48.6875 13563.29
2636 48.8125 47.125 47.125 48.6875 13568.33
2636 48.8125 47.125 47.125 48.625 13573.38
2636 48.8125 47.125 47.125 48.625 13578.43
2636 48.8125 47.0625 47.125 48.625 13583.47
2636 48.75 47.0625 47.125 48.625 13588.52
2636 48.75 47.0625 47.125 48.625 13593.57
2636 48.75 47.0625 47.0625 48.625 13598.62
2636 48.75 47.0625 47.0625 48.625 13603.66
2636 48.75 47.0625 47.0625 48.625 13608.71
2636 48.75 47.0625 47.0625 48.625 13613.76
2636 48.75 47.0625 47.0625 48.625 13618.8
2636 48.75 47.0625 47.0625 48.5625 13623.85
2636 48.75 47.0 47.0625 48.5625 13629.1
2636 48.6875 47.0 47.0625 48.5625 13634.15
2636 48.6875 47.0 47.0625 48.5625 13639.19
2636 48.6875 47.0 47.0 48.5625 13644.24
2636 48.6875 47.0 47.0 48.5625 13649.28
2636 48.6875 47.0 47.0 48.5 13654.33
2636 48.6875 47.0 47.0 48.5625 13659.37
2636 48.625 47.0 47.0 48.5625 13664.41
2636 48.6875 46.9375 47.0 48.5 13669.46
2636 48.6875 46.9375 46.9375 48.5 13674.51
2636 48.625 46.9375 47.0 48.5 13679.56
2636 48.625 46.9375 47.0 48.5 13684.61
2636 48.625 46.9375 46.9375 48.5 13689.65
2636 48.625 46.9375 46.9375 48.5 13694.69
2636 48.625 46.9375 46.9375 48.5 13699.74
2636 48.625 46.9375 46.9375 48.5 13704.79
2636 48.625 46.9375 46.9375 48.5 13709.84
2636 48.5625 46.9375 46.9375 48.5 13714.88
2636 48.5625 46.9375 46.9375 48.4375 13719.93
2636 48.625 46.875 46.875 48.4375 13724.98
2636 48.5625 46.875 46.875 48.4375 13730.03
2636 48.5625 46.875 46.875 48.4375 13735.07
2636 48.5625 46.875 46.875 48.4375 13740.12
2636 48.5625 46.875 46.875 48.4375 13745.17
2636 48.5625 46.875 46.875 48.4375 13750.21
2636 48.5625 46.875 46.875 48.4375 13755.26
2636 48.5625 46.875 46.875 48.4375 13760.31
2636 48.5 46.875 46.875 48.4375 13765.34
2636 48.5 46.875 46.8125 48.375 13770.39
2636 48.5 46.875 46.8125 48.375 13775.43
2636 48.5 46.8125 46.8125 48.375 13780.47
2636 48.5 46.8125 46.8125 48.375 13785.52
2636 48.5 46.8125 46.8125 48.375 13790.57
2636 48.4375 46.8125 46.8125 48.375 13795.61
2636 48.5 46.8125 46.8125 48.375 13800.69
2636 48.4375 46.8125 46.8125 48.375 13805.7
2636 48.4375 46.8125 46.8125 48.375 13810.75
2636 48.4375 46.75 46.75 48.375 13815.8
2636 48.4375 46.8125 46.75 48.3125 13820.84
2636 48.4375 46.75 46.75 48.3125 13825.89
2636 48.4375 46.8125 46.75 48.3125 13830.94
2636 48.4375 46.75 46.75 48.3125 13835.98
2636 48.4375 46.75 46.75 48.3125 13841.03
2636 48.4375 46.75 46.75 48.25 13846.06
2636 48.4375 46.75 46.75 48.25 13851.1
2636 48.375 46.75 46.6875 48.25 13856.15
2636 48.375 46.75 46.75 48.25 13861.2
2636 48.375 46.75 46.6875 48.25 13866.25
2636 48.375 46.6875 46.6875 48.25 13871.29
2636 48.375 46.75 46.6875 48.25 13876.34
2636 48.375 46.6875 46.6875 48.25 13881.38
2636 48.3125 46.6875 46.6875 48.25 13886.44
2636 48.3125 46.6875 46.6875 48.1875 13891.64
2636 48.3125 46.6875 46.625 48.25 13896.64
2636 48.3125 46.6875 46.625 48.1875 13901.64
2636 48.3125 46.6875 46.625 48.1875 13906.64
2636 48.3125 46.6875 46.625 48.1875 13911.65
2636 48.3125 46.6875 46.625 48.1875 13916.69
2636 48.3125 46.6875 46.625 48.1875 13921.73
2636 48.3125 46.6875 46.625 48.1875 13926.76
2636 48.25 46.625 46.625 48.1875 13931.8
2636 48.25 46.625 46.625 48.1875 13936.84
2636 48.25 46.625 46.625 48.125 13941.88
2636 48.25 46.625 46.625 48.1875 13946.93
2636 48.25 46.625 46.625 48.125 13951.98
2636 48.25 46.625 46.5625 48.125 13957.03
2636 48.25 46.625 46.5625 48.125 13962.07
2636 48.25 46.5625 46.5625 48.125 13967.12
2636 48.25 46.625 46.5625 48.125 13972.17
2636 48.1875 46.625 46.5625 48.125 13977.22
2636 48.1875 46.5625 46.5 48.125 13982.27
2636 48.1875 46.5625 46.5 48.125 13987.32
2636 48.1875 46.5625 46.5 48.0625 13992.36
2636 48.1875 46.5625 46.5 48.0625 13997.41
2636 48.1875 46.5625 46.5 48.0625 14002.46
2636 48.1875 46.5625 46.5 48.0625 14007.53
2636 48.125 46.5625 46.5 48.0625 14012.57
2636 48.1875 46.5625 46.5 48.0625 14017.61
2636 48.1875 46.5 46.5 48.0625 14022.66
2636 48.125 46.5 46.4375 48.0625 14027.71
2636 48.125 46.5 46.4375 48.0625 14032.75
2636 48.125 46.5 46.4375 48.0625 14037.8
2636 48.125 46.5 46.4375 48.0 14042.85
2636 48.125 46.5 46.4375 48.0 14047.9
2636 48.125 46.5 46.4375 48.0 14052.95
2636 48.125 46.5 46.4375 48.0 14058.0
2636 48.125 46.5 46.4375 48.0 14063.05
2636 48.125 46.5 46.375 48.0 14068.09
2636 48.0625 46.5 46.375 48.0 14073.14
2636 48.0625 46.4375 46.375 48.0 14078.19
2636 48.0625 46.5 46.375 48.0 14083.24
2636 48.0625 46.4375 46.375 47.9375 14088.28
2636 48.0625 46.4375 46.375 47.9375 14093.33
2636 48.0625 46.4375 46.375 47.9375 14098.38
2636 48.0625 46.4375 46.375 47.9375 14103.42
2636 48.0625 46.4375 46.375 47.9375 14108.47
2636 48.0 46.4375 46.375 47.9375 14113.52
2636 48.0 46.4375 46.375 47.9375 14118.57
2636 48.0 46.4375 46.3125 47.875 14123.67
2636 48.0 46.375 46.375 47.875 14128.71
2636 48.0 46.375 46.3125 47.875 14133.76
2636 48.0 46.375 46.3125 47.875 14138.8
2636 48.0 46.375 46.3125 47.875 14143.85
2636 48.0 46.375 46.3125 47.875 14148.89
2636 47.9375 46.375 46.3125 47.875 14153.94
2636 47.9375 46.375 46.3125 47.875 14158.99
2636 47.9375 46.375 46.3125 47.8125 14164.04
2636 47.9375 46.375 46.3125 47.875 14169.08
2636 47.9375 46.375 46.25 47.875 14174.14
2636 47.9375 46.375 46.25 47.8125 14179.19
2636 47.9375 46.375 46.25 47.8125 14184.24
2636 47.9375 46.3125 46.25 47.8125 14189.31
2636 47.9375 46.3125 46.25 47.8125 14194.36
2636 47.9375 46.3125 46.25 47.8125 14199.41
2636 47.9375 46.3125 46.25 47.75 14204.45
2636 47.9375 46.3125 46.25 47.75 14209.49
2636 47.875 46.3125 46.25 47.8125 14214.53
2636 47.875 46.3125 46.25 47.8125 14219.57
2636 47.875 46.3125 46.1875 47.75 14224.62
2636 47.875 46.25 46.1875 47.75 14229.67
2636 47.875 46.3125 46.1875 47.75 14234.71
2636 47.875 46.25 46.1875 47.75 14239.75
2636 47.875 46.3125 46.1875 47.75 14244.81
2636 47.8125 46.25 46.1875 47.75 14249.86
2636 47.8125 46.25 46.1875 47.75 14254.9
2636 47.875 46.25 46.1875 47.6875 14259.95
2636 47.8125 46.25 46.125 47.75 14264.99
2636 47.8125 46.25 46.125 47.6875 14270.05
2636 47.8125 46.25 46.125 47.75 14275.1
2636 47.8125 46.1875 46.125 47.6875 14280.15
2636 47.8125 46.25 46.125 47.6875 14285.2
2636 47.8125 46.1875 46.125 47.6875 14290.24
2636 47.8125 46.1875 46.125 47.6875 14295.29
2636 47.8125 46.1875 46.125 47.6875 14300.33
2636 47.75 46.1875 46.125 47.6875 14305.38
2636 47.75 46.1875 46.125 47.6875 14310.43
2636 47.75 46.1875 46.125 47.6875 14315.47
2636 47.75 46.1875 46.0625 47.6875 14320.51
2636 47.75 46.1875 46.0625 47.6875 14325.58
2636 47.75 46.125 46.0625 47.625 14330.69
2636 47.75 46.125 46.0625 47.625 14335.69
2636 47.6875 46.125 46.0625 47.625 14340.73
2636 47.75 46.125 46.0625 47.625 14345.78
2636 47.6875 46.125 46.0625 47.625 14350.82
2636 47.6875 46.125 46.0625 47.625 14355.87
2636 47.6875 46.125 46.0625 47.625 14360.92
2636 47.6875 46.125 46.0 47.625 14365.99
2636 47.6875 46.125 46.0 47.625 14371.03
2636 47.6875 46.125 46.0625 47.5625 14376.08
2636 47.6875 46.125 46.0 47.5625 14381.12
2636 47.6875 46.0625 46.0 47.5625 14386.18
2636 47.6875 46.0625 46.0 47.5625 14391.23
2636 47.6875 46.125 46.0 47.5625 14396.27
2636 47.625 46.125 46.0 47.5 14401.31
2636 47.625 46.0625 46.0 47.5 14406.35
2636 47.625 46.0625 46.0 47.5 14411.41
2636 47.625 46.0625 46.0 47.5 14416.64
2636 47.625 46.0625 45.9375 47.5 14421.64
2636 47.5625 46.0625 46.0 47.5 14426.64
2636 47.625 46.0 45.9375 47.5 14431.64
2636 47.625 46.0 45.9375 47.5 14436.66
2636 47.5625 46.0625 45.9375 47.5 14441.71
2636 47.5625 46.0 45.9375 47.4375 14446.75
2636 47.5625 46.0 45.9375 47.4375 14451.8
2636 47.5625 46.0 45.9375 47.4375 14456.85
2636 47.5625 46.0 45.875 47.4375 14461.9
2636 47.5625 46.0 45.9375 47.4375 14466.95
2636 47.5625 46.0 45.9375 47.4375 14472.01
2636 47.5625 46.0 45.9375 47.4375 14477.04
2636 47.5625 46.0 45.875 47.4375 14482.11
2636 47.5 46.0 45.875 47.4375 14487.17
2636 47.5 45.9375 45.875 47.4375 14492.23
2636 47.5 45.9375 45.875 47.375 14497.28
2636 47.5 45.9375 45.875 47.375 14502.33
2636 47.5 45.9375 45.875 47.375 14507.37
2636 47.5 45.9375 45.875 47.375 14512.42
2636 47.5 45.9375 45.875 47.375 14517.47
2636 47.4375 45.9375 45.875 47.375 14522.51
2636 47.4375 45.9375 45.8125 47.375 14527.56
2636 47.4375 45.9375 45.8125 47.375 14532.61
2636 47.4375 45.9375 45.8125 47.375 14537.65
2636 47.4375 45.875 45.8125 47.375 14542.7
2636 47.4375 45.9375 45.8125 47.375 14547.74
2636 47.4375 45.875 45.8125 47.375 14552.79
