Wattmetr "Temp 1" "Temp 4" "Temp 3" "Temp 0" "Temp 2" "Temp 5" "Master clock"
272 20.875 29.875 30.3125 20.875 21.4375 29.875 127.89
272 20.875 29.875 30.3125 20.875 21.4375 29.875 128.89
272 20.875 29.875 30.3125 20.875 21.4375 29.875 129.89
283 20.875 30.1875 30.625 20.875 21.4375 30.1875 130.9
283 20.875 30.1875 30.625 20.875 21.4375 30.1875 131.9
283 20.875 30.1875 30.625 20.875 21.4375 30.1875 132.9
283 20.875 30.1875 30.625 20.875 21.4375 30.1875 133.9
283 20.875 30.1875 30.625 20.875 21.4375 30.1875 134.9
294 20.875 30.5625 30.9375 20.875 21.5 30.4375 135.91
294 20.875 30.5625 30.9375 20.875 21.5 30.4375 136.91
294 20.875 30.5625 30.9375 20.875 21.5 30.4375 137.91
294 20.875 30.5625 30.9375 20.875 21.5 30.4375 139.77
294 20.875 30.5625 30.9375 20.875 21.5 30.4375 139.91
305 20.9375 30.9375 31.25 20.9375 21.5 30.75 140.92
305 20.9375 30.9375 31.25 20.9375 21.5 30.75 141.91
305 20.9375 30.9375 31.25 20.9375 21.5 30.75 142.91
305 20.9375 30.9375 31.25 20.9375 21.5 30.75 143.92
305 20.9375 30.9375 31.25 20.9375 21.5 30.75 144.92
315 20.9375 31.25 31.5 20.9375 21.5625 31.0 145.92
315 20.9375 31.25 31.5 20.9375 21.5625 31.0 146.93
315 20.9375 31.25 31.5 20.9375 21.5625 31.0 147.93
315 20.9375 31.25 31.5 20.9375 21.5625 31.0 148.93
315 20.9375 31.25 31.5 20.9375 21.5625 31.0 149.93
326 20.9375 31.625 31.8125 20.9375 21.5625 31.3125 150.94
326 20.9375 31.625 31.8125 20.9375 21.5625 31.3125 151.94
326 20.9375 31.625 31.8125 20.9375 21.5625 31.3125 152.94
326 20.9375 31.625 31.8125 20.9375 21.5625 31.3125 153.94
326 20.9375 31.625 31.8125 20.9375 21.5625 31.3125 154.95
337 21.0 32.0 32.125 20.9375 21.625 31.625 155.95
337 21.0 32.0 32.125 20.9375 21.625 31.625 156.95
337 21.0 32.0 32.125 20.9375 21.625 31.625 157.95
337 21.0 32.0 32.125 20.9375 21.625 31.625 158.96
337 21.0 32.0 32.125 20.9375 21.625 31.625 159.96
348 21.0 32.3125 32.375 21.0 21.625 31.875 160.96
348 21.0 32.3125 32.375 21.0 21.625 31.875 161.96
348 21.0 32.3125 32.375 21.0 21.625 31.875 162.96
348 21.0 32.3125 32.375 21.0 21.625 31.875 163.97
348 21.0 32.3125 32.375 21.0 21.625 31.875 164.97
358 21.0625 32.625 32.6875 21.0 21.625 32.1875 165.97
358 21.0625 32.625 32.6875 21.0 21.625 32.1875 166.97
358 21.0625 32.625 32.6875 21.0 21.625 32.1875 167.98
358 21.0625 32.625 32.6875 21.0 21.625 32.1875 168.98
358 21.0625 32.625 32.6875 21.0 21.625 32.1875 169.98
369 21.0625 33.0 32.9375 21.0625 21.625 32.4375 170.98
369 21.0625 33.0 32.9375 21.0625 21.625 32.4375 171.98
369 21.0625 33.0 32.9375 21.0625 21.625 32.4375 172.99
369 21.0625 33.0 32.9375 21.0625 21.625 32.4375 173.99
369 21.0625 33.0 32.9375 21.0625 21.625 32.4375 174.99
380 21.0625 33.3125 33.25 21.0625 21.6875 32.75 175.99
380 21.0625 33.3125 33.25 21.0625 21.6875 32.75 176.99
380 21.0625 33.3125 33.25 21.0625 21.6875 32.75 177.99
380 21.0625 33.3125 33.25 21.0625 21.6875 32.75 179.0
380 21.0625 33.3125 33.25 21.0625 21.6875 32.75 180.0
390 21.125 33.6875 33.5625 21.0625 21.6875 33.0 181.0
390 21.125 33.6875 33.5625 21.0625 21.6875 33.0 182.0
390 21.125 33.6875 33.5625 21.0625 21.6875 33.0 183.0
390 21.125 33.6875 33.5625 21.0625 21.6875 33.0 184.0
390 21.125 33.6875 33.5625 21.0625 21.6875 33.0 185.0
401 21.1875 34.0 33.8125 21.125 21.75 33.3125 186.0
401 21.1875 34.0 33.8125 21.125 21.75 33.3125 187.0
401 21.1875 34.0 33.8125 21.125 21.75 33.3125 188.01
401 21.1875 34.0 33.8125 21.125 21.75 33.3125 189.01
401 21.1875 34.0 33.8125 21.125 21.75 33.3125 190.01
412 21.1875 34.375 34.125 21.125 21.75 33.5625 191.01
412 21.1875 34.375 34.125 21.125 21.75 33.5625 192.01
412 21.1875 34.375 34.125 21.125 21.75 33.5625 193.01
412 21.1875 34.375 34.125 21.125 21.75 33.5625 194.01
412 21.1875 34.375 34.125 21.125 21.75 33.5625 195.01
423 21.1875 34.6875 34.375 21.1875 21.8125 33.875 196.01
423 21.1875 34.6875 34.375 21.1875 21.8125 33.875 197.02
423 21.1875 34.6875 34.375 21.1875 21.8125 33.875 198.02
423 21.1875 34.6875 34.375 21.1875 21.8125 33.875 199.75
423 21.1875 34.6875 34.375 21.1875 21.8125 33.875 200.03
434 21.25 35.0 34.6875 21.1875 21.8125 34.125 201.03
434 21.25 35.0 34.6875 21.1875 21.8125 34.125 202.03
434 21.25 35.0 34.6875 21.1875 21.8125 34.125 203.03
434 21.25 35.0 34.6875 21.1875 21.8125 34.125 204.03
434 21.25 35.0 34.6875 21.1875 21.8125 34.125 205.04
444 21.25 35.375 34.9375 21.25 21.8125 34.375 206.04
444 21.25 35.375 34.9375 21.25 21.8125 34.375 207.04
444 21.25 35.375 34.9375 21.25 21.8125 34.375 208.04
444 21.25 35.375 34.9375 21.25 21.8125 34.375 209.05
444 21.25 35.375 34.9375 21.25 21.8125 34.375 210.05
455 21.25 35.6875 35.1875 21.25 21.875 34.6875 211.05
455 21.25 35.6875 35.1875 21.25 21.875 34.6875 212.05
455 21.25 35.6875 35.1875 21.25 21.875 34.6875 213.05
455 21.25 35.6875 35.1875 21.25 21.875 34.6875 214.05
455 21.25 35.6875 35.1875 21.25 21.875 34.6875 215.05
465 21.3125 36.0 35.4375 21.3125 21.9375 34.9375 216.06
465 21.3125 36.0 35.4375 21.3125 21.9375 34.9375 217.06
465 21.3125 36.0 35.4375 21.3125 21.9375 34.9375 218.06
465 21.3125 36.0 35.4375 21.3125 21.9375 34.9375 219.06
465 21.3125 36.0 35.4375 21.3125 21.9375 34.9375 220.07
476 21.375 36.3125 35.75 21.3125 22.0 35.25 221.07
476 21.375 36.3125 35.75 21.3125 22.0 35.25 222.07
476 21.375 36.3125 35.75 21.3125 22.0 35.25 223.07
476 21.375 36.3125 35.75 21.3125 22.0 35.25 224.07
476 21.375 36.3125 35.75 21.3125 22.0 35.25 225.08
487 21.375 36.625 36.0 21.375 22.0625 35.5 226.08
487 21.375 36.625 36.0 21.375 22.0625 35.5 227.08
487 21.375 36.625 36.0 21.375 22.0625 35.5 228.08
487 21.375 36.625 36.0 21.375 22.0625 35.5 229.08
487 21.375 36.625 36.0 21.375 22.0625 35.5 230.08
498 21.4375 36.9375 36.25 21.375 22.1875 35.75 231.09
498 21.4375 36.9375 36.25 21.375 22.1875 35.75 232.09
498 21.4375 36.9375 36.25 21.375 22.1875 35.75 233.09
498 21.4375 36.9375 36.25 21.375 22.1875 35.75 234.09
498 21.4375 36.9375 36.25 21.375 22.1875 35.75 235.09
508 21.4375 37.25 36.5625 21.375 22.1875 36.0 236.1
508 21.4375 37.25 36.5625 21.375 22.1875 36.0 237.1
508 21.4375 37.25 36.5625 21.375 22.1875 36.0 238.1
508 21.4375 37.25 36.5625 21.375 22.1875 36.0 239.1
508 21.4375 37.25 36.5625 21.375 22.1875 36.0 240.11
519 21.5 37.5625 36.8125 21.375 22.25 36.25 241.11
519 21.5 37.5625 36.8125 21.375 22.25 36.25 242.11
519 21.5 37.5625 36.8125 21.375 22.25 36.25 243.11
519 21.5 37.5625 36.8125 21.375 22.25 36.25 244.11
519 21.5 37.5625 36.8125 21.375 22.25 36.25 245.11
530 21.5 37.8125 37.0625 21.4375 22.375 36.5625 246.11
530 21.5 37.8125 37.0625 21.4375 22.375 36.5625 247.12
530 21.5 37.8125 37.0625 21.4375 22.375 36.5625 248.12
530 21.5 37.8125 37.0625 21.4375 22.375 36.5625 249.12
530 21.5 37.8125 37.0625 21.4375 22.375 36.5625 250.12
540 21.5625 38.125 37.3125 21.4375 22.375 36.8125 251.12
540 21.5625 38.125 37.3125 21.4375 22.375 36.8125 252.13
540 21.5625 38.125 37.3125 21.4375 22.375 36.8125 253.13
540 21.5625 38.125 37.3125 21.4375 22.375 36.8125 254.13
540 21.5625 38.125 37.3125 21.4375 22.375 36.8125 255.13
551 21.5625 38.375 37.5625 21.5 22.375 37.0625 256.13
