WI06 WI05 TVD02 TVD01 TVD05 TVD12 TVD06 TVD07 TVD04 TVD03 PT1000 TVK01 TVK02 TVK03 TVK04 "Master clock"
777 424 26.025 26.625 26.6875 30.75 30.5875 30.4375 24.125 37.5 182.0 29.0 128.25 28.25 189.75 4213.47
778 425 26.025 26.625 26.6875 30.75 30.5875 30.4375 24.125 37.5 182.0 29.25 128.5 27.75 190.5 4218.47
779 425 26.025 26.625 26.6875 30.75 30.5875 30.4375 24.125 37.5 182.0625 29.0 128.75 28.25 190.25 4223.47
779 426 26.0875 26.625 26.6875 30.75 30.65 30.4375 24.125 37.5 182.0625 28.75 128.25 28.25 190.5 4228.48
780 426 26.0875 26.625 26.6875 30.75 30.65 30.5 24.125 37.5 182.0625 29.25 129.25 28.25 190.25 4233.48
781 427 26.0875 26.625 26.6875 30.8125 30.65 30.5 24.125 37.5 182.0625 29.25 128.5 28.75 190.25 4238.48
782 427 26.0875 26.625 26.6875 30.75 30.65 30.5 24.125 37.5625 182.0625 29.25 128.25 28.75 190.25 4243.49
783 428 26.0875 26.625 26.6875 30.75 30.65 30.5 24.125 37.5625 182.0625 29.5 128.25 28.5 190.5 4248.49
784 428 26.0875 26.6875 26.6875 30.8125 30.65 30.5 24.125 37.5625 182.0625 29.25 128.25 28.75 190.5 4253.49
785 429 26.0875 26.6875 26.75 30.8125 30.65 30.5 24.125 37.5625 182.0625 29.25 128.25 28.5 190.75 4258.5
786 429 26.0875 26.6875 26.75 30.8125 30.7125 30.5 24.125 37.5625 182.0625 29.75 128.5 28.5 190.75 4263.5
797 435 26.15 26.75 26.8125 30.875 30.775 30.5625 24.1875 37.6875 182.125 29.5 129.0 28.25 190.75 4323.65
797 435 26.15 26.75 26.8125 30.875 30.8375 30.5625 24.1875 37.6875 182.125 29.25 128.0 28.0 190.5 4328.66
798 436 26.15 26.75 26.8125 30.875 30.8375 30.5625 24.1875 37.6875 182.125 29.0 128.5 28.25 190.25 4333.66
799 436 26.2125 26.75 26.8125 30.9375 30.8375 30.625 24.1875 37.6875 182.1875 29.25 128.5 28.5 190.75 4338.66
800 437 26.2125 26.75 26.8125 30.9375 30.8375 30.625 24.1875 37.75 182.1875 29.25 128.75 28.75 190.5 4343.66
801 437 26.2125 26.75 26.8125 30.9375 30.8375 30.625 24.1875 37.6875 182.1875 29.5 128.75 28.5 190.75 4348.67
802 438 26.2125 26.75 26.8125 30.9375 30.8375 30.625 24.1875 37.6875 182.1875 29.25 128.5 29.0 191.0 4353.67
803 438 26.2125 26.75 26.8125 30.9375 30.9 30.625 24.1875 37.75 182.1875 29.25 128.5 28.75 190.5 4358.67
804 439 26.2125 26.8125 26.8125 30.9375 30.9 30.625 24.1875 37.75 182.1875 29.25 128.25 28.75 190.75 4363.67
805 439 26.2125 26.8125 26.8125 30.9375 30.9 30.625 24.25 37.75 182.25 29.25 128.25 28.5 190.75 4368.68
806 440 26.2125 26.8125 26.8125 30.9375 30.8375 30.625 24.1875 37.75 182.25 29.0 128.75 28.5 190.5 4373.68
807 440 26.2125 26.8125 26.8125 30.9375 30.9 30.625 24.25 37.75 182.25 29.25 128.75 28.25 190.5 4378.68
807 441 26.2125 26.8125 26.8125 30.9375 30.9 30.625 24.25 37.8125 182.25 29.5 129.0 28.5 191.0 4383.69
808 441 26.2125 26.8125 26.875 31.0 30.9 30.6875 24.25 37.75 182.25 29.25 129.0 28.5 190.75 4388.69
809 442 26.2125 26.8125 26.875 31.0 30.9 30.6875 24.25 37.8125 182.3125 29.0 128.75 28.5 191.0 4393.69
810 442 26.275 26.8125 26.8125 31.0 30.9 30.625 24.25 37.8125 182.3125 29.5 128.75 28.5 190.5 4398.7
811 443 26.2125 26.8125 26.875 31.0 30.9625 30.6875 24.25 37.8125 182.3125 29.5 128.75 28.5 190.5 4403.7
812 443 26.275 26.8125 26.875 31.0 30.9625 30.6875 24.25 37.8125 182.375 29.25 128.75 28.5 191.0 4408.7
813 444 26.275 26.875 26.875 31.0 30.9625 30.6875 24.25 37.8125 182.375 29.25 129.0 29.0 191.0 4413.7
814 444 26.275 26.875 26.875 31.0 30.9625 30.6875 24.25 37.8125 182.375 29.25 129.0 28.75 190.0 4418.71
815 445 26.275 26.875 26.875 31.0625 31.025 30.6875 24.25 37.8125 182.375 29.0 129.0 28.5 190.75 4423.71
816 445 26.275 26.875 26.875 31.0 30.9625 30.6875 24.25 37.875 182.375 29.5 129.0 28.25 191.0 4428.71
817 446 26.275 26.875 26.875 31.0625 31.025 30.75 24.25 37.875 182.375 29.25 129.0 28.5 190.75 4433.72
817 446 26.275 26.875 26.875 31.0625 30.9625 30.6875 24.25 37.875 182.4375 29.5 129.0 28.25 190.75 4438.72
818 447 26.275 26.875 26.875 31.0625 31.025 30.6875 24.25 37.875 182.4375 29.5 129.0 28.5 191.0 4443.72
819 447 26.275 26.875 26.875 31.0625 31.025 30.75 24.3125 37.875 182.4375 29.75 128.5 28.5 190.5 4448.73
820 448 26.3375 26.875 26.875 31.0625 31.025 30.75 24.25 37.875 182.4375 29.75 128.5 28.25 191.25 4453.73
821 448 26.275 26.875 26.9375 31.0625 31.025 30.75 24.25 37.875 182.4375 29.25 128.75 28.0 190.75 4458.73
822 449 26.3375 26.875 26.9375 31.0625 31.025 30.75 24.3125 37.9375 182.5 29.0 128.75 28.25 191.25 4463.73
823 449 26.3375 26.875 26.9375 31.0625 31.0875 30.75 24.3125 37.9375 182.5 29.25 128.75 28.75 191.0 4468.74
824 450 26.3375 26.9375 26.9375 31.0625 31.0875 30.75 24.3125 37.9375 182.5 29.5 128.75 28.75 190.5 4473.74
825 450 26.3375 26.9375 26.875 31.0625 31.0875 30.75 24.3125 37.9375 182.5 29.5 128.75 29.0 190.75 4478.74
826 451 26.3375 26.9375 26.9375 31.0625 31.0875 30.75 24.3125 37.9375 182.5 29.5 128.75 28.75 191.0 4483.75
827 451 26.3375 26.9375 26.9375 31.0625 31.0875 30.75 24.3125 37.9375 182.5 29.75 128.75 28.5 191.0 4488.75
828 452 26.3375 26.9375 26.9375 31.125 31.0875 30.75 24.3125 37.9375 182.5625 29.25 128.5 29.0 190.5 4493.75
828 452 26.3375 26.9375 26.9375 31.125 31.0875 30.75 24.3125 37.9375 182.5625 29.5 128.5 29.0 191.25 4498.76
829 453 26.4 26.9375 26.9375 31.125 31.0875 30.8125 24.3125 37.9375 182.5625 29.25 128.5 28.75 191.0 4503.76
830 453 26.4 26.9375 26.9375 31.125 31.0875 30.8125 24.3125 38.0 182.625 29.5 129.0 29.0 190.5 4508.76
831 454 26.4 26.9375 27.0 31.125 31.0875 30.8125 24.3125 38.0 182.625 29.5 128.5 29.0 191.0 4513.76
832 454 26.4 26.9375 27.0 31.1875 31.0875 30.8125 24.3125 38.0 182.625 29.75 128.75 29.0 191.25 4518.77
833 455 26.4 27.0 26.9375 31.125 31.15 30.8125 24.3125 38.0 182.625 29.75 129.0 29.0 191.5 4523.77
834 455 26.4 27.0 27.0 31.125 31.15 30.8125 24.3125 38.0 182.625 29.75 129.25 28.75 191.25 4528.77
835 456 26.4 27.0 27.0 31.1875 31.15 30.8125 24.375 38.0 182.6875 29.75 128.75 28.75 191.25 4533.77
836 456 26.4 27.0 27.0 31.125 31.15 30.8125 24.3125 38.0 182.6875 29.5 129.25 28.25 190.75 4538.78
837 457 26.4 27.0 27.0 31.1875 31.15 30.875 24.3125 38.0 182.6875 29.5 129.5 28.75 190.5 4543.78
837 457 26.4 27.0 27.0 31.1875 31.2125 30.875 24.375 38.0625 182.6875 29.5 129.25 28.75 191.25 4548.79
838 458 26.4 27.0 27.0 31.1875 31.15 30.875 24.375 38.0625 182.6875 29.25 129.25 28.75 191.25 4553.78
839 458 26.4 27.0 27.0 31.1875 31.2125 30.875 24.375 38.0625 182.6875 29.75 129.25 28.25 191.25 4558.79
840 459 26.4 27.0 27.0 31.1875 31.2125 30.875 24.3125 38.0625 182.6875 29.5 128.75 28.25 191.25 4563.79
841 459 26.4 27.0 27.0 31.1875 31.2125 30.875 24.375 38.0625 182.6875 29.5 129.25 28.5 191.0 4568.79
842 460 26.4625 27.0 27.0 31.1875 31.2125 30.875 24.375 38.0625 182.75 29.75 128.75 28.75 191.25 4573.8
843 460 26.4625 27.0625 27.0 31.25 31.2125 30.875 24.3125 38.0625 182.6875 29.5 129.25 28.5 191.0 4578.8
844 461 26.4625 27.0 27.0 31.1875 31.2125 30.875 24.375 38.125 182.75 29.5 129.25 28.5 191.25 4583.8
845 461 26.4625 27.0625 27.0 31.25 31.2125 30.875 24.375 38.125 182.75 29.25 129.5 28.75 191.25 4588.8
846 462 26.4625 27.0625 27.0 31.25 31.275 30.875 24.375 38.125 182.75 29.5 129.25 28.75 191.25 4593.81
847 462 26.4625 27.0625 27.0625 31.25 31.275 30.875 24.375 38.125 182.75 29.25 129.25 28.5 191.25 4598.81
847 463 26.525 27.0625 27.0625 31.25 31.275 30.875 24.375 38.125 182.75 29.5 129.0 29.0 191.5 4603.81
848 463 26.4625 27.0625 27.0625 31.25 31.275 30.9375 24.4375 38.125 182.75 29.5 129.0 28.5 191.0 4608.82
849 464 26.4625 27.0625 27.0625 31.3125 31.275 30.9375 24.375 38.1875 182.8125 29.5 128.75 28.75 191.0 4613.82
850 464 26.4625 27.0625 27.0625 31.25 31.275 30.9375 24.375 38.1875 182.75 29.25 129.0 28.75 191.25 4618.83
851 465 26.525 27.0625 27.0625 31.25 31.3375 30.9375 24.375 38.1875 182.75 29.75 129.0 29.0 191.25 4623.83
852 465 26.4625 27.0625 27.0625 31.3125 31.3375 30.9375 24.375 38.1875 182.8125 30.0 129.25 28.75 191.25 4628.83
853 466 26.4625 27.125 27.0625 31.3125 31.3375 30.9375 24.4375 38.1875 182.875 29.75 129.0 28.75 191.5 4633.83
854 466 26.525 27.0625 27.0625 31.25 31.3375 30.9375 24.375 38.1875 182.8125 30.0 129.5 28.75 191.25 4638.83
855 467 26.4625 27.125 27.0625 31.3125 31.3375 30.9375 24.375 38.1875 182.8125 29.75 129.0 28.75 191.25 4643.84
856 467 26.525 27.125 27.0625 31.3125 31.3375 30.9375 24.4375 38.1875 182.8125 29.75 129.5 28.75 191.25 4648.84
857 468 26.525 27.125 27.0625 31.3125 31.4 31.0 24.375 38.25 182.875 29.75 129.25 28.75 191.5 4653.84
857 468 26.525 27.125 27.0625 31.3125 31.4 31.0 24.4375 38.1875 182.875 29.5 129.0 28.0 191.25 4658.85
858 469 26.525 27.125 27.0625 31.3125 31.4 31.0 24.375 38.25 182.875 29.5 129.5 28.5 190.75 4663.85
859 469 26.5875 27.125 27.125 31.3125 31.4 31.0 24.4375 38.25 182.875 29.75 129.25 28.75 191.25 4668.85
860 470 26.525 27.125 27.125 31.3125 31.4 31.0 24.4375 38.25 182.875 29.5 129.5 28.75 191.5 4673.85
861 470 26.525 27.125 27.125 31.3125 31.4 31.0 24.4375 38.25 182.875 29.25 129.5 28.75 190.75 4678.86
862 471 26.525 27.125 27.125 31.375 31.4 31.0 24.4375 38.25 182.875 29.75 128.75 28.75 191.0 4683.86
863 471 26.5875 27.125 27.125 31.3125 31.4625 31.0 24.4375 38.25 182.875 29.5 129.5 28.75 191.25 4688.86
864 472 26.5875 27.1875 27.125 31.375 31.4625 31.0 24.4375 38.25 182.875 29.5 129.25 28.5 191.25 4693.87
865 472 26.5875 27.1875 27.125 31.375 31.4625 31.0625 24.4375 38.3125 182.9375 29.75 128.75 28.5 191.5 4698.87
866 473 26.5875 27.1875 27.125 31.375 31.4625 31.0 24.4375 38.3125 182.875 29.75 129.25 29.0 191.25 4703.87
866 473 26.5875 27.1875 27.125 31.375 31.4625 31.0625 24.4375 38.3125 182.9375 30.0 129.0 28.75 191.0 4708.88
867 474 26.5875 27.1875 27.125 31.375 31.4625 31.0625 24.4375 38.3125 182.875 29.75 129.5 29.0 191.25 4713.88
868 474 26.5875 27.1875 27.125 31.375 31.4625 31.0625 24.4375 38.3125 182.9375 29.75 129.25 29.0 191.25 4718.88
869 474 26.5875 27.1875 27.125 31.375 31.4625 31.0625 24.4375 38.3125 182.9375 29.75 128.75 28.75 191.0 4723.89
870 475 26.5875 27.1875 27.1875 31.375 31.4625 31.0625 24.5 38.3125 182.9375 29.5 128.75 29.0 191.5 4728.89
871 475 26.65 27.1875 27.1875 31.375 31.4625 31.0625 24.4375 38.3125 182.9375 29.5 129.0 29.0 191.25 4733.89
872 476 26.5875 27.1875 27.1875 31.375 31.525 31.125 24.4375 38.375 182.9375 29.5 129.25 29.0 191.25 4738.9
873 476 26.65 27.1875 27.1875 31.4375 31.525 31.0625 24.5 38.375 182.9375 29.5 129.5 29.0 191.5 4743.9
874 477 26.5875 27.1875 27.1875 31.4375 31.525 31.0625 24.5 38.375 182.9375 29.25 129.25 28.75 191.25 4748.9
875 477 26.65 27.25 27.1875 31.4375 31.525 31.0625 24.5 38.375 182.9375 29.75 128.75 29.0 191.25 4753.9
876 478 26.65 27.25 27.1875 31.4375 31.525 31.125 24.5 38.375 183.0 29.75 129.5 29.0 191.25 4758.91
876 478 26.65 27.25 27.1875 31.4375 31.525 31.125 24.5 38.375 183.0 29.5 129.5 29.0 191.5 4763.91
877 479 26.65 27.25 27.1875 31.4375 31.525 31.125 24.5 38.375 183.0 29.5 129.75 28.75 191.25 4768.91
878 479 26.65 27.25 27.1875 31.4375 31.525 31.125 24.5 38.375 183.0 29.5 129.25 29.0 191.0 4773.92
879 480 26.65 27.25 27.1875 31.4375 31.5875 31.125 24.5 38.375 183.0 29.75 129.25 29.0 191.0 4778.92
880 480 26.65 27.25 27.1875 31.4375 31.5875 31.125 24.5 38.375 183.0 29.5 129.25 29.0 191.5 4783.92
881 481 26.65 27.25 27.1875 31.5 31.5875 31.125 24.5 38.375 183.0 29.75 129.25 29.25 191.5 4788.93
882 481 26.7125 27.3125 27.25 31.5 31.5875 31.125 24.5 38.4375 183.0 29.5 129.25 29.0 191.5 4793.93
883 482 26.7125 27.25 27.1875 31.5 31.5875 31.125 24.5 38.4375 183.0 29.75 129.0 29.25 191.25 4798.93
884 482 26.7125 27.25 27.1875 31.5 31.5875 31.125 24.5 38.4375 183.0 29.5 129.25 29.25 191.5 4803.93
885 483 26.7125 27.3125 27.25 31.5 31.65 31.125 24.5 38.4375 183.0 30.0 128.5 29.0 191.75 4808.94
885 483 26.7125 27.3125 27.1875 31.5 31.65 31.1875 24.5 38.4375 183.0 29.5 129.0 29.0 191.25 4813.94
886 484 26.7125 27.3125 27.25 31.5 31.65 31.1875 24.5625 38.4375 183.0 29.75 128.5 29.0 191.75 4818.94
887 484 26.7125 27.3125 27.25 31.5 31.65 31.1875 24.5 38.4375 183.0 29.75 129.0 29.0 191.25 4823.95
888 485 26.775 27.3125 27.25 31.5 31.65 31.1875 24.5 38.5 183.0625 30.0 129.25 28.75 191.0 4828.95
889 485 26.7125 27.3125 27.25 31.5625 31.65 31.1875 24.5625 38.5 183.0625 29.75 128.5 29.0 191.25 4833.95
890 486 26.7125 27.3125 27.25 31.5625 31.65 31.1875 24.5625 38.5 183.0625 29.5 128.75 29.0 191.5 4838.96
891 486 26.7125 27.3125 27.25 31.5625 31.65 31.1875 24.5625 38.5 183.0625 29.5 128.5 29.0 190.75 4843.96
892 487 26.775 27.3125 27.25 31.5625 31.7125 31.1875 24.5625 38.5 183.0625 29.5 129.25 28.75 191.25 4848.96
893 487 26.7125 27.375 27.25 31.5625 31.7125 31.1875 24.5625 38.5 183.125 30.0 129.25 29.0 191.75 4853.96
894 488 26.775 27.3125 27.25 31.5625 31.7125 31.1875 24.5625 38.5 183.125 29.75 129.25 29.0 191.5 4858.97
895 488 26.775 27.3125 27.25 31.5625 31.7125 31.1875 24.5625 38.5 183.0625 29.75 129.5 28.75 191.5 4863.97
895 489 26.775 27.375 27.3125 31.5625 31.7125 31.25 24.5625 38.5625 183.125 29.5 129.0 29.25 191.0 4868.97
896 489 26.775 27.375 27.3125 31.5625 31.7125 31.1875 24.5625 38.5625 183.0625 29.5 129.0 29.0 191.75 4873.98
897 490 26.775 27.375 27.25 31.625 31.7125 31.25 24.5625 38.5625 183.125 30.0 129.25 29.0 191.5 4878.98
898 490 26.775 27.375 27.3125 31.5625 31.7125 31.25 24.5625 38.5625 183.125 29.5 129.25 29.0 191.0 4883.98
899 491 26.775 27.375 27.3125 31.5625 31.775 31.25 24.625 38.5625 183.125 30.0 129.25 29.5 191.5 4888.99
900 491 26.775 27.375 27.3125 31.625 31.775 31.25 24.5625 38.5625 183.125 30.0 129.0 28.75 191.75 4893.99
901 492 26.775 27.375 27.3125 31.625 31.775 31.25 24.5625 38.5625 183.125 29.75 129.0 29.25 191.75 4898.99
902 492 26.775 27.375 27.3125 31.625 31.775 31.25 24.625 38.5625 183.125 30.0 129.0 29.0 191.5 4903.99
903 493 26.775 27.375 27.3125 31.625 31.775 31.25 24.625 38.5625 183.125 29.75 129.25 29.0 191.75 4909.0
903 493 26.8375 27.375 27.3125 31.625 31.775 31.25 24.5625 38.5625 183.125 29.0 129.25 29.0 191.75 4914.0
904 494 26.8375 27.4375 27.3125 31.625 31.775 31.3125 24.5625 38.625 183.125 30.0 129.75 29.0 191.5 4919.0
905 494 26.8375 27.4375 27.3125 31.625 31.775 31.25 24.625 38.625 183.125 29.25 129.75 28.5 191.75 4924.01
906 495 26.8375 27.4375 27.3125 31.6875 31.775 31.25 24.625 38.625 183.125 30.25 129.5 28.75 191.5 4929.01
907 495 26.8375 27.4375 27.375 31.625 31.8375 31.25 24.625 38.625 183.125 30.0 129.25 29.0 191.75 4934.01
908 496 26.8375 27.4375 27.375 31.6875 31.775 31.25 24.625 38.625 183.125 29.5 129.75 28.5 191.75 4939.02
909 496 26.8375 27.4375 27.375 31.6875 31.8375 31.3125 24.625 38.625 183.125 29.75 128.75 29.0 191.75 4944.02
910 497 26.8375 27.4375 27.375 31.6875 31.8375 31.3125 24.625 38.625 183.125 30.0 129.5 29.0 191.75 4949.02
911 497 26.8375 27.4375 27.375 31.6875 31.8375 31.3125 24.625 38.6875 183.125 29.25 129.5 28.75 191.75 4954.03
912 498 26.8375 27.4375 27.375 31.6875 31.8375 31.3125 24.625 38.6875 183.125 30.0 129.0 28.75 191.75 4959.03
912 498 26.8375 27.4375 27.3125 31.6875 31.8375 31.3125 24.625 38.6875 183.125 30.0 129.25 28.75 191.75 4964.03
913 499 26.8375 27.4375 27.375 31.75 31.8375 31.3125 24.625 38.6875 183.125 29.75 129.25 28.75 191.75 4969.04
914 499 26.8375 27.4375 27.375 31.75 31.9 31.3125 24.625 38.6875 183.125 29.75 129.75 28.75 191.75 4974.04
915 500 26.9 27.4375 27.375 31.75 31.9 31.3125 24.625 38.6875 183.125 29.75 129.25 29.0 191.25 4979.04
916 500 26.9 27.4375 27.375 31.75 31.9 31.3125 24.625 38.6875 183.125 30.0 129.25 29.25 191.5 4984.04
917 501 26.9 27.5 27.375 31.75 31.9 31.375 24.625 38.75 183.125 30.0 128.5 29.0 191.5 4989.05
918 501 26.9 27.5 27.375 31.75 31.9 31.3125 24.625 38.75 183.125 30.0 129.5 29.25 191.25 4994.05
919 502 26.9 27.5 27.375 31.75 31.9 31.3125 24.625 38.75 183.125 29.75 129.0 29.25 191.75 4999.05
920 502 26.9 27.5 27.375 31.75 31.9 31.3125 24.625 38.75 183.125 29.5 129.5 29.0 191.5 5004.06
921 502 26.9 27.5 27.375 31.8125 31.9 31.375 24.6875 38.75 183.125 30.25 130.0 28.75 191.75 5009.06
921 503 26.9 27.5 27.4375 31.75 31.9625 31.375 24.6875 38.75 183.125 29.5 129.5 29.0 191.75 5014.06
922 503 26.9625 27.5 27.4375 31.75 31.9 31.375 24.6875 38.75 183.125 29.75 129.5 28.75 191.25 5019.06
923 504 26.9 27.5 27.4375 31.75 31.9625 31.375 24.625 38.75 183.125 30.25 129.5 28.75 191.75 5024.07
924 504 26.9625 27.5 27.4375 31.75 31.9625 31.375 24.6875 38.75 183.125 29.25 129.75 28.5 191.75 5029.07
925 505 26.9625 27.5 27.4375 31.75 31.9625 31.375 24.6875 38.8125 183.125 29.75 129.5 28.75 191.75 5034.07
926 505 26.9625 27.5 27.4375 31.8125 31.9625 31.375 24.6875 38.75 183.125 30.0 129.5 28.75 191.75 5039.08
927 506 26.9625 27.5625 27.4375 31.8125 31.9625 31.375 24.625 38.8125 183.125 30.0 129.0 29.0 191.75 5044.08
928 506 26.9625 27.5625 27.4375 31.8125 31.9625 31.375 24.6875 38.8125 183.125 30.0 129.25 29.25 191.5 5049.08
929 507 26.9625 27.5625 27.4375 31.8125 31.9625 31.375 24.6875 38.8125 183.125 30.0 129.25 29.25 191.75 5054.09
930 507 26.9625 27.5625 27.4375 31.8125 32.025 31.4375 24.6875 38.8125 183.125 30.0 129.25 29.25 191.5 5059.09
930 508 26.9625 27.5625 27.4375 31.8125 32.025 31.375 24.6875 38.8125 183.125 29.75 129.25 29.25 191.5 5064.09
931 508 26.9625 27.5625 27.4375 31.8125 32.025 31.375 24.6875 38.8125 183.125 30.0 129.5 29.0 191.75 5069.1
932 509 26.9625 27.5625 27.4375 31.8125 32.025 31.375 24.6875 38.8125 183.125 29.25 129.75 29.25 191.5 5074.1
933 509 27.025 27.5625 27.4375 31.8125 32.025 31.375 24.6875 38.875 183.125 30.0 130.0 28.5 191.5 5079.1
934 510 26.9625 27.5625 27.4375 31.8125 32.025 31.375 24.6875 38.8125 183.125 30.0 129.25 29.0 192.0 5084.11
935 510 26.9625 27.5625 27.4375 31.8125 32.025 31.375 24.75 38.875 183.125 29.75 129.75 28.75 191.75 5089.11
936 511 26.9625 27.625 27.4375 31.875 32.0875 31.4375 24.6875 38.875 183.125 30.0 129.5 29.25 191.25 5094.11
937 511 27.025 27.625 27.5 31.8125 32.0875 31.4375 24.75 38.875 183.125 30.0 129.5 29.0 191.5 5099.11
938 512 26.9625 27.625 27.5 31.875 32.0875 31.4375 24.6875 38.875 183.125 29.75 129.0 29.25 191.5 5104.11
939 512 27.025 27.625 27.5 31.875 32.0875 31.4375 24.75 38.875 183.125 30.0 129.5 29.0 191.75 5109.12
939 513 27.025 27.625 27.5 31.875 32.0875 31.4375 24.75 38.875 183.125 29.5 129.75 29.25 191.0 5114.12
941 514 27.025 27.625 27.5 31.875 32.0875 31.4375 24.75 38.875 183.125 29.75 130.0 29.0 191.25 5119.32
942 514 27.025 27.625 27.5 31.875 32.0875 31.4375 24.75 38.875 183.125 30.0 129.75 29.0 191.75 5124.32
943 515 27.025 27.625 27.5 31.9375 32.15 31.5 24.75 38.875 183.125 29.75 129.75 29.0 191.25 5129.32
944 515 27.025 27.625 27.5 31.9375 32.0875 31.4375 24.75 38.875 183.125 30.25 129.25 29.0 191.5 5134.32
945 516 27.025 27.625 27.5625 31.875 32.15 31.5 24.75 38.9375 183.125 30.0 128.75 29.0 191.75 5139.32
946 516 27.025 27.625 27.5 31.875 32.15 31.5 24.75 38.9375 183.125 29.75 129.25 29.0 191.75 5144.32
947 517 27.025 27.625 27.5 31.875 32.15 31.5 24.75 38.9375 183.125 30.0 129.75 29.25 192.25 5149.32
948 517 27.025 27.625 27.5 31.875 32.15 31.5 24.75 38.9375 183.0625 30.0 129.75 28.75 191.5 5154.32
948 518 27.025 27.6875 27.5 31.875 32.15 31.5 24.75 38.9375 183.0 30.25 129.75 29.25 191.75 5159.32
949 518 27.0875 27.625 27.5625 31.9375 32.15 31.5 24.8125 38.9375 183.0 30.25 129.5 28.75 192.0 5164.32
950 519 27.0875 27.6875 27.5625 31.9375 32.2125 31.5 24.75 39.0 182.9375 30.25 129.75 29.25 191.5 5169.32
951 519 27.0875 27.6875 27.5625 31.9375 32.15 31.5 24.75 38.9375 182.5 30.0 129.75 28.5 191.5 5174.32
952 520 27.0875 27.6875 27.5625 31.9375 32.2125 31.5 24.75 38.9375 182.3125 30.25 130.0 29.25 191.75 5179.32
953 520 27.0875 27.6875 27.5625 31.9375 32.2125 31.5 24.75 39.0 182.1875 30.0 128.75 29.25 191.75 5184.32
954 521 27.0875 27.6875 27.5625 31.9375 32.2125 31.5625 24.8125 39.0 182.125 30.0 129.5 29.25 191.5 5189.32
955 521 27.0875 27.6875 27.5625 31.9375 32.2125 31.5625 24.8125 39.0 182.0 30.0 129.75 29.25 191.75 5194.32
956 522 27.0875 27.75 27.5625 32.0 32.2125 31.5625 24.8125 39.0 181.9375 29.75 129.5 29.25 191.25 5199.32
956 522 27.0875 27.6875 27.5625 31.9375 32.2125 31.5625 24.8125 39.0 181.875 29.75 129.75 29.25 192.0 5204.32
957 522 27.15 27.6875 27.5625 31.9375 32.275 31.5625 24.8125 39.0 181.8125 30.25 130.0 28.25 191.75 5209.32
958 523 27.0875 27.75 27.5625 32.0 32.2125 31.5625 24.8125 39.0625 181.8125 29.75 130.0 28.75 191.75 5214.32
959 523 27.15 27.75 27.5625 31.9375 32.2125 31.5625 24.8125 39.0625 181.75 30.25 129.5 28.75 191.5 5219.32
960 524 27.15 27.6875 27.5625 32.0 32.2125 31.5625 24.8125 39.0625 181.6875 30.5 129.5 29.25 191.75 5224.32
961 524 27.15 27.75 27.5625 32.0 32.275 31.5625 24.8125 39.0625 181.6875 29.75 129.5 29.5 191.5 5229.32
962 525 27.15 27.75 27.5625 32.0 32.275 31.5625 24.8125 39.0625 181.625 30.5 129.5 29.25 191.5 5234.32
963 525 27.15 27.75 27.625 32.0 32.275 31.5625 24.8125 39.0625 181.625 30.25 130.0 29.25 191.5 5239.32
963 526 27.15 27.75 27.625 32.0 32.275 31.625 24.8125 39.0625 181.625 29.75 130.0 28.5 191.75 5244.32
964 526 27.15 27.75 27.625 32.0 32.275 31.5625 24.8125 39.0625 181.5625 30.25 130.0 29.0 191.5 5249.32
965 527 27.15 27.75 27.625 32.0 32.275 31.625 24.8125 39.0625 181.5625 30.25 129.75 28.75 191.5 5254.32
966 527 27.15 27.75 27.625 32.0625 32.275 31.625 24.8125 39.0625 181.5 30.25 129.5 29.5 191.25 5259.32
967 528 27.15 27.75 27.625 32.0 32.3375 31.5625 24.8125 39.125 181.5 29.75 129.5 29.5 191.75 5264.32
968 528 27.15 27.75 27.625 32.0 32.3375 31.625 24.8125 39.125 181.5 30.5 130.0 29.5 191.75 5269.33
969 529 27.2125 27.8125 27.625 32.0625 32.3375 31.625 24.875 39.0625 181.4375 30.0 130.0 29.0 191.5 5274.32
970 529 27.2125 27.75 27.625 32.0625 32.3375 31.625 24.875 39.0625 181.4375 30.25 130.0 29.0 191.5 5279.32
970 530 27.2125 27.8125 27.625 32.0625 32.3375 31.625 24.875 39.125 181.375 30.25 129.75 29.25 191.25 5284.32
971 530 27.2125 27.8125 27.625 32.0625 32.3375 31.625 24.875 39.125 181.375 29.75 129.5 28.75 191.5 5289.32
972 531 27.2125 27.8125 27.625 32.125 32.4 31.625 24.875 39.125 181.375 30.0 129.75 29.25 191.25 5294.32
973 531 27.2125 27.8125 27.6875 32.0625 32.3375 31.625 24.875 39.125 181.375 30.25 129.5 28.5 191.0 5299.32
974 532 27.2125 27.8125 27.625 32.0625 32.4 31.625 24.875 39.125 181.375 30.5 129.75 29.0 191.0 5304.32
975 532 27.2125 27.8125 27.6875 32.125 32.3375 31.625 24.875 39.125 181.3125 29.75 129.5 29.25 191.25 5309.32
976 533 27.2125 27.8125 27.6875 32.125 32.4 31.625 24.875 39.125 181.3125 30.0 129.75 29.5 191.25 5314.32
977 533 27.2125 27.8125 27.6875 32.125 32.4 31.625 24.875 39.125 181.25 30.25 129.5 29.25 191.75 5319.32
977 534 27.275 27.8125 27.6875 32.125 32.4 31.6875 24.9375 39.1875 181.3125 30.0 129.75 29.5 191.25 5324.32
978 534 27.275 27.8125 27.6875 32.125 32.4 31.6875 24.875 39.1875 181.25 30.5 129.75 29.25 191.5 5329.32
