Wattmetr "Temp 1" "Temp 4" "Temp 3" "Temp 0" "Temp 2" "Temp 5" "Master clock"
515 24.3125 39.625 41.5 24.4375 24.4375 38.9375 132.42
515 24.3125 39.625 41.5 24.4375 24.4375 38.9375 133.42
515 24.3125 39.625 41.5 24.4375 24.4375 38.9375 134.43
515 24.3125 39.625 41.5 24.4375 24.4375 38.9375 135.43
515 24.3125 39.625 41.5 24.4375 24.4375 38.9375 136.43
534 24.3125 40.4375 42.3125 24.5 24.5 39.625 137.43
534 24.3125 40.4375 42.3125 24.5 24.5 39.625 138.44
534 24.3125 40.4375 42.3125 24.5 24.5 39.625 139.44
534 24.3125 40.4375 42.3125 24.5 24.5 39.625 140.44
534 24.3125 40.4375 42.3125 24.5 24.5 39.625 141.45
554 24.375 41.1875 43.125 24.5625 24.5625 40.3125 142.45
554 24.375 41.1875 43.125 24.5625 24.5625 40.3125 143.45
554 24.375 41.1875 43.125 24.5625 24.5625 40.3125 144.45
554 24.375 41.1875 43.125 24.5625 24.5625 40.3125 145.46
554 24.375 41.1875 43.125 24.5625 24.5625 40.3125 146.46
573 24.4375 41.9375 43.9375 24.625 24.5625 41.0 147.46
573 24.4375 41.9375 43.9375 24.625 24.5625 41.0 148.46
573 24.4375 41.9375 43.9375 24.625 24.5625 41.0 149.47
573 24.4375 41.9375 43.9375 24.625 24.5625 41.0 151.01
573 24.4375 41.9375 43.9375 24.625 24.5625 41.0 151.47
593 24.4375 42.6875 44.75 24.6875 24.625 41.75 152.47
593 24.4375 42.6875 44.75 24.6875 24.625 41.75 153.48
593 24.4375 42.6875 44.75 24.6875 24.625 41.75 154.48
593 24.4375 42.6875 44.75 24.6875 24.625 41.75 155.48
593 24.4375 42.6875 44.75 24.6875 24.625 41.75 156.48
612 24.5 43.5 45.5625 24.75 24.6875 42.4375 157.49
612 24.5 43.5 45.5625 24.75 24.6875 42.4375 158.49
612 24.5 43.5 45.5625 24.75 24.6875 42.4375 159.49
612 24.5 43.5 45.5625 24.75 24.6875 42.4375 160.5
612 24.5 43.5 45.5625 24.75 24.6875 42.4375 161.5
631 24.5625 44.25 46.3125 24.8125 24.8125 43.125 162.5
631 24.5625 44.25 46.3125 24.8125 24.8125 43.125 163.5
631 24.5625 44.25 46.3125 24.8125 24.8125 43.125 164.51
631 24.5625 44.25 46.3125 24.8125 24.8125 43.125 165.51
631 24.5625 44.25 46.3125 24.8125 24.8125 43.125 166.51
650 24.625 45.0 47.125 24.875 24.8125 43.8125 167.51
650 24.625 45.0 47.125 24.875 24.8125 43.8125 168.51
650 24.625 45.0 47.125 24.875 24.8125 43.8125 169.52
650 24.625 45.0 47.125 24.875 24.8125 43.8125 170.52
650 24.625 45.0 47.125 24.875 24.8125 43.8125 171.52
670 24.6875 45.8125 47.875 25.0 24.875 44.5 172.53
670 24.6875 45.8125 47.875 25.0 24.875 44.5 173.53
670 24.6875 45.8125 47.875 25.0 24.875 44.5 174.53
670 24.6875 45.8125 47.875 25.0 24.875 44.5 175.53
670 24.6875 45.8125 47.875 25.0 24.875 44.5 176.53
689 24.75 46.5625 48.6875 25.0 25.0 45.1875 177.54
689 24.75 46.5625 48.6875 25.0 25.0 45.1875 178.54
689 24.75 46.5625 48.6875 25.0 25.0 45.1875 179.54
689 24.75 46.5625 48.6875 25.0 25.0 45.1875 180.55
689 24.75 46.5625 48.6875 25.0 25.0 45.1875 181.55
709 24.8125 47.25 49.4375 25.0625 25.0625 45.8125 182.55
709 24.8125 47.25 49.4375 25.0625 25.0625 45.8125 183.55
709 24.8125 47.25 49.4375 25.0625 25.0625 45.8125 184.55
709 24.8125 47.25 49.4375 25.0625 25.0625 45.8125 185.56
709 24.8125 47.25 49.4375 25.0625 25.0625 45.8125 186.56
728 24.875 47.9375 50.1875 25.125 25.125 46.5 187.56
728 24.875 47.9375 50.1875 25.125 25.125 46.5 188.56
728 24.875 47.9375 50.1875 25.125 25.125 46.5 189.56
728 24.875 47.9375 50.1875 25.125 25.125 46.5 190.57
728 24.875 47.9375 50.1875 25.125 25.125 46.5 191.57
747 24.875 48.6875 50.9375 25.1875 25.125 47.125 192.57
747 24.875 48.6875 50.9375 25.1875 25.125 47.125 193.57
747 24.875 48.6875 50.9375 25.1875 25.125 47.125 194.57
747 24.875 48.6875 50.9375 25.1875 25.125 47.125 195.57
747 24.875 48.6875 50.9375 25.1875 25.125 47.125 196.57
767 24.9375 49.375 51.6875 25.25 25.125 47.8125 197.58
767 24.9375 49.375 51.6875 25.25 25.125 47.8125 198.58
767 24.9375 49.375 51.6875 25.25 25.125 47.8125 199.58
767 24.9375 49.375 51.6875 25.25 25.125 47.8125 200.59
767 24.9375 49.375 51.6875 25.25 25.125 47.8125 201.59
786 24.9375 50.0 52.375 25.1875 25.125 48.4375 202.59
786 24.9375 50.0 52.375 25.1875 25.125 48.4375 203.59
786 24.9375 50.0 52.375 25.1875 25.125 48.4375 204.59
786 24.9375 50.0 52.375 25.1875 25.125 48.4375 205.59
786 24.9375 50.0 52.375 25.1875 25.125 48.4375 206.59
806 24.9375 50.6875 53.125 25.1875 25.1875 49.0625 207.6
806 24.9375 50.6875 53.125 25.1875 25.1875 49.0625 208.6
806 24.9375 50.6875 53.125 25.1875 25.1875 49.0625 211.14
806 24.9375 50.6875 53.125 25.1875 25.1875 49.0625 211.15
826 25.0 51.375 53.8125 25.25 25.1875 49.75 212.16
826 25.0 51.375 53.8125 25.25 25.1875 49.75 213.16
826 25.0 51.375 53.8125 25.25 25.1875 49.75 214.16
826 25.0 51.375 53.8125 25.25 25.1875 49.75 215.17
826 25.0 51.375 53.8125 25.25 25.1875 49.75 216.17
844 25.0 52.0 54.4375 25.3125 25.25 50.3125 217.17
844 25.0 52.0 54.4375 25.3125 25.25 50.3125 218.17
844 25.0 52.0 54.4375 25.3125 25.25 50.3125 219.18
844 25.0 52.0 54.4375 25.3125 25.25 50.3125 220.18
844 25.0 52.0 54.4375 25.3125 25.25 50.3125 221.18
864 25.0625 52.6875 55.0625 25.4375 25.25 50.9375 222.19
864 25.0625 52.6875 55.0625 25.4375 25.25 50.9375 223.19
864 25.0625 52.6875 55.0625 25.4375 25.25 50.9375 224.19
864 25.0625 52.6875 55.0625 25.4375 25.25 50.9375 225.19
864 25.0625 52.6875 55.0625 25.4375 25.25 50.9375 226.2
883 25.125 53.3125 55.75 25.4375 25.25 51.5 227.2
883 25.125 53.3125 55.75 25.4375 25.25 51.5 228.2
883 25.125 53.3125 55.75 25.4375 25.25 51.5 229.21
883 25.125 53.3125 55.75 25.4375 25.25 51.5 230.21
883 25.125 53.3125 55.75 25.4375 25.25 51.5 231.21
902 25.125 54.0 56.375 25.4375 25.25 52.125 232.21
902 25.125 54.0 56.375 25.4375 25.25 52.125 233.22
902 25.125 54.0 56.375 25.4375 25.25 52.125 234.22
902 25.125 54.0 56.375 25.4375 25.25 52.125 235.22
902 25.125 54.0 56.375 25.4375 25.25 52.125 236.22
922 25.1875 54.625 56.9375 25.4375 25.25 52.6875 237.23
922 25.1875 54.625 56.9375 25.4375 25.25 52.6875 238.23
922 25.1875 54.625 56.9375 25.4375 25.25 52.6875 239.23
922 25.1875 54.625 56.9375 25.4375 25.25 52.6875 240.24
922 25.1875 54.625 56.9375 25.4375 25.25 52.6875 241.24
941 25.1875 55.25 57.5625 25.375 25.1875 53.0625 242.24
941 25.1875 55.25 57.5625 25.375 25.1875 53.0625 243.24
941 25.1875 55.25 57.5625 25.375 25.1875 53.0625 244.24
941 25.1875 55.25 57.5625 25.375 25.1875 53.0625 245.25
941 25.1875 55.25 57.5625 25.375 25.1875 53.0625 246.25
961 25.1875 55.8125 58.125 25.3125 25.25 53.5 247.25
961 25.1875 55.8125 58.125 25.3125 25.25 53.5 248.26
961 25.1875 55.8125 58.125 25.3125 25.25 53.5 249.26
961 25.1875 55.8125 58.125 25.3125 25.25 53.5 250.26
961 25.1875 55.8125 58.125 25.3125 25.25 53.5 251.26
980 25.3125 56.4375 58.6875 25.375 25.25 54.0625 252.27
980 25.3125 56.4375 58.6875 25.375 25.25 54.0625 253.27
980 25.3125 56.4375 58.6875 25.375 25.25 54.0625 254.27
980 25.3125 56.4375 58.6875 25.375 25.25 54.0625 255.27
980 25.3125 56.4375 58.6875 25.375 25.25 54.0625 256.28
1000 25.375 57.0625 59.25 25.4375 25.375 54.625 257.28
1000 25.375 57.0625 59.25 25.4375 25.375 54.625 258.28
1000 25.375 57.0625 59.25 25.4375 25.375 54.625 259.29
1000 25.375 57.0625 59.25 25.4375 25.375 54.625 260.29
1000 25.375 57.0625 59.25 25.4375 25.375 54.625 261.29
1019 25.5 57.6875 59.75 25.5 25.4375 55.25 262.29
1019 25.5 57.6875 59.75 25.5 25.4375 55.25 263.29
1019 25.5 57.6875 59.75 25.5 25.4375 55.25 264.3
1019 25.5 57.6875 59.75 25.5 25.4375 55.25 265.3
1019 25.5 57.6875 59.75 25.5 25.4375 55.25 266.3
1038 25.5 58.3125 60.375 25.625 25.5 55.75 267.3
1038 25.5 58.3125 60.375 25.625 25.5 55.75 268.31
1038 25.5 58.3125 60.375 25.625 25.5 55.75 269.31
1038 25.5 58.3125 60.375 25.625 25.5 55.75 271.09
1038 25.5 58.3125 60.375 25.625 25.5 55.75 271.31
1058 25.5625 58.9375 61.0 25.625 25.5 56.3125 272.32
1058 25.5625 58.9375 61.0 25.625 25.5 56.3125 273.32
1058 25.5625 58.9375 61.0 25.625 25.5 56.3125 274.32
1058 25.5625 58.9375 61.0 25.625 25.5 56.3125 275.32
1058 25.5625 58.9375 61.0 25.625 25.5 56.3125 276.33
1077 25.5625 59.4375 61.5 25.5625 25.625 56.8125 277.33
1077 25.5625 59.4375 61.5 25.5625 25.625 56.8125 278.33
1077 25.5625 59.4375 61.5 25.5625 25.625 56.8125 279.33
1077 25.5625 59.4375 61.5 25.5625 25.625 56.8125 280.34
1077 25.5625 59.4375 61.5 25.5625 25.625 56.8125 281.34
1096 25.5 59.9375 62.0 25.5625 25.75 57.3125 282.34
1096 25.5 59.9375 62.0 25.5625 25.75 57.3125 283.34
1096 25.5 59.9375 62.0 25.5625 25.75 57.3125 284.35
1096 25.5 59.9375 62.0 25.5625 25.75 57.3125 285.35
1096 25.5 59.9375 62.0 25.5625 25.75 57.3125 286.35
1116 25.4375 60.4375 62.5 25.5 25.75 57.8125 287.35
1116 25.4375 60.4375 62.5 25.5 25.75 57.8125 288.35
